"tvel-rfile"
"Time Step" "tvel etc.."
("Time Step" "tvel(t1)" "tvel(t2)" "flow-time")
13960 0.4780893 0 13.9622
13961 0.4783325 0 13.9632
13962 0.4785604 0 13.9642
13963 0.4790943 0 13.9652
13964 0.4795947 0 13.9662
13965 0.4800639 0 13.9672
13966 0.4805038 0 13.9682
13967 0.4809161 0 13.9692
13968 0.4813027 0 13.9702
13969 0.4816652 0 13.9712
13970 0.4820049 0 13.9722
13971 0.4823235 0 13.9732
13972 0.4826221 0 13.9742
13973 0.4829021 0 13.9752
13974 0.4831646 0 13.9762
13975 0.4834106 0 13.9772
13976 0.4836413 0 13.9782
13977 0.4838576 0 13.97921
13978 0.4840603 0 13.98021
13979 0.4842504 0 13.98121
13980 0.4844286 0 13.98221
13981 0.4845957 0 13.98321
13982 0.4847523 0 13.98421
13983 0.485481 0 13.98521
13984 0.4861642 0 13.98621
13985 0.4868047 0 13.98721
13986 0.4874052 0 13.98821
13987 0.487968 0 13.98921
13988 0.4884958 0 13.99021
13989 0.4889905 0 13.99121
13990 0.4894544 0 13.99221
13991 0.4898892 0 13.99321
13992 0.4902969 0 13.99421
13993 0.490679 0 13.99521
13994 0.4910373 0 13.99621
13995 0.4913733 0 13.99721
13996 0.4916882 0 13.99821
13997 0.4919834 0 13.99921
13998 0.4922602 0 14.00021
13999 0.4925196 0 14.00121
14000 0.4927629 0 14.00221
14001 0.4929909 0 14.00321
14002 0.4932048 0 14.00422
14003 0.4937917 0 14.00522
14004 0.4943419 0 14.00622
14005 0.4948577 0 14.00722
14006 0.4953413 0 14.00822
14007 0.4957946 0 14.00922
14008 0.4962197 0 14.01022
14009 0.4966182 0 14.01122
14010 0.4969917 0 14.01222
14011 0.4973419 0 14.01322
14012 0.4976702 0 14.01422
14013 0.497978 0 14.01522
14014 0.4982665 0 14.01622
14015 0.4985371 0 14.01722
14016 0.4987907 0 14.01822
14017 0.4990285 0 14.01922
14018 0.4992514 0 14.02022
14019 0.4994604 0 14.02122
14020 0.4996563 0 14.02222
14021 0.49984 0 14.02322
14022 0.5000121 0 14.02422
14023 0.4999136 0 14.02522
14024 0.4998212 0 14.02622
14025 0.4997346 0 14.02722
14026 0.4996534 0 14.02822
14027 0.4995773 0 14.02923
14028 0.4995059 0 14.03023
14029 0.499439 0 14.03123
14030 0.4993762 0 14.03223
14031 0.4993174 0 14.03323
14032 0.4992623 0 14.03423
14033 0.4992106 0 14.03523
14034 0.4991621 0 14.03623
14035 0.4991167 0 14.03723
14036 0.4990741 0 14.03823
14037 0.4990342 0 14.03923
14038 0.4989968 0 14.04023
14039 0.4989617 0 14.04123
14040 0.4989288 0 14.04223
14041 0.498898 0 14.04323
14042 0.498869 0 14.04423
14043 0.4977975 0 14.04523
14044 0.496793 0 14.04623
14045 0.4958512 0 14.04723
14046 0.4949683 0 14.04823
14047 0.4941405 0 14.04923
14048 0.4933645 0 14.05023
14049 0.492637 0 14.05123
14050 0.491955 0 14.05223
14051 0.4913156 0 14.05324
14052 0.4907162 0 14.05424
14053 0.4901542 0 14.05524
14054 0.4896274 0 14.05624
14055 0.4891334 0 14.05724
14056 0.4886703 0 14.05824
14057 0.4882362 0 14.05924
14058 0.4878293 0 14.06024
14059 0.4874477 0 14.06124
14060 0.48709 0 14.06224
14061 0.4867547 0 14.06324
14062 0.4864403 0 14.06424
14063 0.4842631 0 14.06524
14064 0.4822219 0 14.06624
14065 0.4803083 0 14.06724
14066 0.4785143 0 14.06824
14067 0.4768324 0 14.06924
14068 0.4752557 0 14.07024
14069 0.4737775 0 14.07124
14070 0.4723917 0 14.07224
14071 0.4710925 0 14.07324
14072 0.4698745 0 14.07424
14073 0.4687326 0 14.07524
14074 0.467662 0 14.07624
14075 0.4666584 0 14.07724
14076 0.4657176 0 14.07825
14077 0.4648355 0 14.07925
14078 0.4640086 0 14.08025
14079 0.4632333 0 14.08125
14080 0.4625065 0 14.08225
14081 0.4618251 0 14.08325
14082 0.4611863 0 14.08425
14083 0.458184 0 14.08525
14084 0.4553692 0 14.08625
14085 0.4527304 0 14.08725
14086 0.4502566 0 14.08825
14087 0.4479373 0 14.08925
14088 0.4457631 0 14.09025
14089 0.4437246 0 14.09125
14090 0.4418136 0 14.09225
14091 0.4400221 0 14.09325
14092 0.4383425 0 14.09425
14093 0.4367679 0 14.09525
14094 0.4352916 0 14.09625
14095 0.4339077 0 14.09725
14096 0.4326103 0 14.09825
14097 0.4313939 0 14.09925
14098 0.4302535 0 14.10025
14099 0.4291845 0 14.10125
14100 0.4281822 0 14.10225
14101 0.4272426 0 14.10326
14102 0.4263618 0 14.10426
14103 0.4233961 0 14.10526
14104 0.4206158 0 14.10626
14105 0.4180092 0 14.10726
14106 0.4155656 0 14.10826
14107 0.4132747 0 14.10926
14108 0.4111269 0 14.11026
14109 0.4091134 0 14.11126
14110 0.4072258 0 14.11226
14111 0.4054561 0 14.11326
14112 0.403797 0 14.11426
14113 0.4022417 0 14.11526
14114 0.4007835 0 14.11626
14115 0.3994164 0 14.11726
14116 0.3981349 0 14.11826
14117 0.3969333 0 14.11926
14118 0.395807 0 14.12026
14119 0.394751 0 14.12126
14120 0.3937609 0 14.12226
14121 0.3928328 0 14.12326
14122 0.3919627 0 14.12426
14123 0.3907089 0 14.12526
14124 0.3895335 0 14.12626
14125 0.3884315 0 14.12726
14126 0.3873984 0 14.12827
14127 0.3864298 0 14.12927
14128 0.3855219 0 14.13027
14129 0.3846706 0 14.13127
14130 0.3838726 0 14.13227
14131 0.3831244 0 14.13327
14132 0.382423 0 14.13427
14133 0.3817654 0 14.13527
14134 0.381149 0 14.13627
14135 0.380571 0 14.13727
14136 0.3800292 0 14.13827
14137 0.3795213 0 14.13927
14138 0.379045 0 14.14027
14139 0.3785986 0 14.14127
14140 0.37818 0 14.14227
14141 0.3777876 0 14.14327
14142 0.3774198 0 14.14427
14143 0.3780389 0 14.14527
14144 0.3786193 0 14.14627
14145 0.3791634 0 14.14727
14146 0.3796735 0 14.14827
14147 0.3801518 0 14.14927
14148 0.3806001 0 14.15027
14149 0.3810205 0 14.15127
14150 0.3814145 0 14.15228
14151 0.381784 0 14.15328
14152 0.3821303 0 14.15428
14153 0.382455 0 14.15528
14154 0.3827594 0 14.15628
14155 0.3830447 0 14.15728
14156 0.3833123 0 14.15828
14157 0.3835631 0 14.15928
14158 0.3837983 0 14.16028
14159 0.3840187 0 14.16128
14160 0.3842254 0 14.16228
14161 0.3844191 0 14.16328
14162 0.3846008 0 14.16428
14163 0.3860791 0 14.16528
14164 0.387465 0 14.16628
14165 0.3887644 0 14.16728
14166 0.3899825 0 14.16828
14167 0.3911244 0 14.16928
14168 0.392195 0 14.17028
14169 0.3931987 0 14.17128
14170 0.3941397 0 14.17228
14171 0.3950218 0 14.17328
14172 0.3958488 0 14.17428
14173 0.3966241 0 14.17528
14174 0.397351 0 14.17628
14175 0.3980324 0 14.17729
14176 0.3986713 0 14.17829
14177 0.3992702 0 14.17929
14178 0.3998317 0 14.18029
14179 0.4003581 0 14.18129
14180 0.4008516 0 14.18229
14181 0.4013143 0 14.18329
14182 0.401748 0 14.18429
14183 0.4034308 0 14.18529
14184 0.4050084 0 14.18629
14185 0.4064875 0 14.18729
14186 0.407874 0 14.18829
14187 0.4091739 0 14.18929
14188 0.4103926 0 14.19029
14189 0.4115351 0 14.19129
14190 0.4126062 0 14.19229
14191 0.4136104 0 14.19329
14192 0.4145518 0 14.19429
14193 0.4154344 0 14.19529
14194 0.4162618 0 14.19629
14195 0.4170375 0 14.19729
14196 0.4177647 0 14.19829
14197 0.4184465 0 14.19929
14198 0.4190856 0 14.20029
14199 0.4196848 0 14.20129
14200 0.4202466 0 14.2023
14201 0.4207732 0 14.2033
14202 0.4212669 0 14.2043
14203 0.4229179 0 14.2053
14204 0.4244657 0 14.2063
14205 0.4259168 0 14.2073
14206 0.4272772 0 14.2083
14207 0.4285525 0 14.2093
14208 0.4297482 0 14.2103
14209 0.4308691 0 14.2113
14210 0.4319199 0 14.2123
14211 0.4329051 0 14.2133
14212 0.4338287 0 14.2143
14213 0.4346946 0 14.2153
14214 0.4355064 0 14.2163
14215 0.4362674 0 14.2173
14216 0.4369808 0 14.2183
14217 0.4376498 0 14.2193
14218 0.4382768 0 14.2203
14219 0.4388647 0 14.2213
14220 0.4394158 0 14.2223
14221 0.4399325 0 14.2233
14222 0.4404169 0 14.2243
14223 0.4419069 0 14.2253
14224 0.4433037 0 14.22631
14225 0.4446133 0 14.22731
14226 0.445841 0 14.22831
14227 0.446992 0 14.22931
14228 0.448071 0 14.23031
14229 0.4490826 0 14.23131
14230 0.450031 0 14.23231
14231 0.45092 0 14.23331
14232 0.4517536 0 14.23431
14233 0.452535 0 14.23531
14234 0.4532676 0 14.23631
14235 0.4539544 0 14.23731
14236 0.4545983 0 14.23831
14237 0.4552019 0 14.23931
14238 0.4557678 0 14.24031
14239 0.4562984 0 14.24131
14240 0.4567958 0 14.24231
14241 0.4572621 0 14.24331
14242 0.4576992 0 14.24431
14243 0.4588466 0 14.24531
14244 0.4599223 0 14.24631
14245 0.4609308 0 14.24731
14246 0.4618762 0 14.24831
14247 0.4627626 0 14.24931
14248 0.4635935 0 14.25031
14249 0.4643725 0 14.25132
14250 0.4651029 0 14.25232
14251 0.4657875 0 14.25332
14252 0.4664294 0 14.25432
14253 0.4670312 0 14.25532
14254 0.4675953 0 14.25632
14255 0.4681242 0 14.25732
14256 0.4686201 0 14.25832
14257 0.4690849 0 14.25932
14258 0.4695207 0 14.26032
14259 0.4699292 0 14.26132
14260 0.4703123 0 14.26232
14261 0.4706714 0 14.26332
14262 0.471008 0 14.26432
14263 0.4717323 0 14.26532
14264 0.4724115 0 14.26632
14265 0.4730481 0 14.26732
14266 0.4736449 0 14.26832
14267 0.4742045 0 14.26932
14268 0.4747291 0 14.27032
14269 0.4752208 0 14.27132
14270 0.4756819 0 14.27232
14271 0.4761141 0 14.27332
14272 0.4765193 0 14.27432
14273 0.4768992 0 14.27532
14274 0.4772554 0 14.27633
14275 0.4775893 0 14.27733
14276 0.4779023 0 14.27833
14277 0.4781958 0 14.27933
14278 0.4784709 0 14.28033
14279 0.4787288 0 14.28133
14280 0.4789706 0 14.28233
14281 0.4791973 0 14.28333
14282 0.4794098 0 14.28433
14283 0.4799756 0 14.28533
14284 0.4805059 0 14.28633
14285 0.4810031 0 14.28733
14286 0.4814693 0 14.28833
14287 0.4819064 0 14.28933
14288 0.482316 0 14.29033
14289 0.4827001 0 14.29133
14290 0.4830602 0 14.29233
14291 0.4833978 0 14.29333
14292 0.4837142 0 14.29433
14293 0.484011 0 14.29533
14294 0.4842891 0 14.29633
14295 0.4845499 0 14.29733
14296 0.4847943 0 14.29833
14297 0.4850236 0 14.29933
14298 0.4852384 0 14.30033
14299 0.4854399 0 14.30134
14300 0.4856287 0 14.30234
14301 0.4858058 0 14.30334
14302 0.4859718 0 14.30434
14303 0.4866956 0 14.30534
14304 0.4873742 0 14.30634
14305 0.4880104 0 14.30734
14306 0.4886069 0 14.30834
14307 0.4891661 0 14.30934
14308 0.4896903 0 14.31034
14309 0.4901817 0 14.31134
14310 0.4906425 0 14.31234
14311 0.4910744 0 14.31334
14312 0.4914793 0 14.31434
14313 0.491859 0 14.31534
14314 0.4922149 0 14.31634
14315 0.4925486 0 14.31734
14316 0.4928613 0 14.31834
14317 0.4931546 0 14.31934
14318 0.4934295 0 14.32034
14319 0.4936873 0 14.32134
14320 0.4939289 0 14.32234
14321 0.4941555 0 14.32334
14322 0.4943678 0 14.32434
14323 0.4948979 0 14.32535
14324 0.4953948 0 14.32635
14325 0.4958607 0 14.32735
14326 0.4962974 0 14.32835
14327 0.4967069 0 14.32935
14328 0.4970908 0 14.33035
14329 0.4974506 0 14.33135
14330 0.497788 0 14.33235
14331 0.4981043 0 14.33335
14332 0.4984009 0 14.33435
14333 0.4986789 0 14.33535
14334 0.4989395 0 14.33635
14335 0.4991838 0 14.33735
14336 0.4994129 0 14.33835
14337 0.4996276 0 14.33935
14338 0.4998289 0 14.34035
14339 0.5000177 0 14.34135
14340 0.5001946 0 14.34235
14341 0.5003605 0 14.34335
14342 0.500516 0 14.34435
14343 0.5002981 0 14.34535
14344 0.5000939 0 14.34635
14345 0.4999024 0 14.34735
14346 0.4997229 0 14.34835
14347 0.4995546 0 14.34935
14348 0.4993968 0 14.35036
14349 0.4992489 0 14.35136
14350 0.4991102 0 14.35236
14351 0.4989802 0 14.35336
14352 0.4988584 0 14.35436
14353 0.4987441 0 14.35536
14354 0.498637 0 14.35636
14355 0.4985366 0 14.35736
14356 0.4984424 0 14.35836
14357 0.4983541 0 14.35936
14358 0.4982714 0 14.36036
14359 0.4981938 0 14.36136
14360 0.4981211 0 14.36236
14361 0.4980529 0 14.36336
14362 0.497989 0 14.36436
14363 0.4967668 0 14.36536
14364 0.495621 0 14.36636
14365 0.4945468 0 14.36736
14366 0.4935398 0 14.36836
14367 0.4925957 0 14.36936
14368 0.4917106 0 14.37036
14369 0.4908809 0 14.37136
14370 0.4901029 0 14.37236
14371 0.4893736 0 14.37336
14372 0.48869 0 14.37436
14373 0.488049 0 14.37537
14374 0.487448 0 14.37637
14375 0.4868847 0 14.37737
14376 0.4863566 0 14.37837
14377 0.4858614 0 14.37937
14378 0.4853972 0 14.38037
14379 0.484962 0 14.38137
14380 0.4845541 0 14.38237
14381 0.4841716 0 14.38337
14382 0.483813 0 14.38437
14383 0.481509 0 14.38537
14384 0.4793491 0 14.38637
14385 0.4773242 0 14.38737
14386 0.4754258 0 14.38837
14387 0.4736461 0 14.38937
14388 0.4719776 0 14.39037
14389 0.4704134 0 14.39137
14390 0.4689469 0 14.39237
14391 0.4675721 0 14.39337
14392 0.4662833 0 14.39437
14393 0.465075 0 14.39537
14394 0.4639421 0 14.39637
14395 0.4628801 0 14.39737
14396 0.4618846 0 14.39837
14397 0.4609511 0 14.39937
14398 0.4600761 0 14.40038
14399 0.4592558 0 14.40138
14400 0.4584866 0 14.40238
14401 0.4577656 0 14.40338
14402 0.4570897 0 14.40438
14403 0.4540184 0 14.40538
14404 0.4511391 0 14.40638
14405 0.4484398 0 14.40738
14406 0.4459092 0 14.40838
14407 0.4435368 0 14.40938
14408 0.4413126 0 14.41038
14409 0.4392274 0 14.41138
14410 0.4372726 0 14.41238
14411 0.4354399 0 14.41338
14412 0.4337218 0 14.41438
14413 0.4321111 0 14.41538
14414 0.430601 0 14.41638
14415 0.4291853 0 14.41738
14416 0.4278581 0 14.41838
14417 0.4266139 0 14.41938
14418 0.4254473 0 14.42038
14419 0.4243538 0 14.42138
14420 0.4233285 0 14.42238
14421 0.4223674 0 14.42338
14422 0.4214663 0 14.42439
14423 0.4186173 0 14.42539
14424 0.4159464 0 14.42639
14425 0.4134424 0 14.42739
14426 0.4110949 0 14.42839
14427 0.4088941 0 14.42939
14428 0.4068308 0 14.43039
14429 0.4048966 0 14.43139
14430 0.4030832 0 14.43239
14431 0.4013831 0 14.43339
14432 0.3997893 0 14.43439
14433 0.3982951 0 14.43539
14434 0.3968943 0 14.43639
14435 0.3955811 0 14.43739
14436 0.3943499 0 14.43839
14437 0.3931957 0 14.43939
14438 0.3921136 0 14.44039
14439 0.3910991 0 14.44139
14440 0.3901481 0 14.44239
14441 0.3892565 0 14.44339
14442 0.3884206 0 14.44439
14443 0.3874636 0 14.44539
14444 0.3865663 0 14.44639
14445 0.3857252 0 14.44739
14446 0.3849366 0 14.44839
14447 0.3841973 0 14.4494
14448 0.3835042 0 14.4504
14449 0.3828545 0 14.4514
14450 0.3822453 0 14.4524
14451 0.3816742 0 14.4534
14452 0.3811388 0 14.4544
14453 0.3806369 0 14.4554
14454 0.3801664 0 14.4564
14455 0.3797252 0 14.4574
14456 0.3793117 0 14.4584
14457 0.3789239 0 14.4594
14458 0.3785604 0 14.4604
14459 0.3782196 0 14.4614
14460 0.3779002 0 14.4624
14461 0.3776006 0 14.4634
14462 0.3773199 0 14.4644
14463 0.3781125 0 14.4654
14464 0.3788556 0 14.4664
14465 0.3795522 0 14.4674
14466 0.3802054 0 14.4684
14467 0.3808177 0 14.4694
14468 0.3813917 0 14.4704
14469 0.3819298 0 14.4714
14470 0.3824344 0 14.4724
14471 0.3829074 0 14.4734
14472 0.3833508 0 14.47441
14473 0.3837665 0 14.47541
14474 0.3841562 0 14.47641
14475 0.3845216 0 14.47741
14476 0.3848641 0 14.47841
14477 0.3851852 0 14.47941
14478 0.3854863 0 14.48041
14479 0.3857685 0 14.48141
14480 0.3860331 0 14.48241
14481 0.3862812 0 14.48341
14482 0.3865137 0 14.48441
14483 0.3880486 0 14.48541
14484 0.3894877 0 14.48641
14485 0.3908367 0 14.48741
14486 0.3921014 0 14.48841
14487 0.3932871 0 14.48941
14488 0.3943987 0 14.49041
14489 0.3954408 0 14.49141
14490 0.3964177 0 14.49241
14491 0.3973336 0 14.49341
14492 0.3981923 0 14.49441
14493 0.3989973 0 14.49541
14494 0.399752 0 14.49641
14495 0.4004595 0 14.49741
14496 0.4011228 0 14.49841
14497 0.4017446 0 14.49942
14498 0.4023276 0 14.50042
14499 0.4028741 0 14.50142
14500 0.4033865 0 14.50242
14501 0.4038669 0 14.50342
14502 0.4043172 0 14.50442
14503 0.4059994 0 14.50542
14504 0.4075765 0 14.50642
14505 0.409055 0 14.50742
14506 0.4104411 0 14.50842
14507 0.4117406 0 14.50942
14508 0.4129589 0 14.51042
14509 0.414101 0 14.51142
14510 0.4151717 0 14.51242
14511 0.4161755 0 14.51342
14512 0.4171166 0 14.51442
14513 0.4179989 0 14.51542
14514 0.418826 0 14.51642
14515 0.4196014 0 14.51742
14516 0.4203283 0 14.51842
14517 0.4210098 0 14.51942
14518 0.4216488 0 14.52042
14519 0.4222478 0 14.52142
14520 0.4228093 0 14.52242
14521 0.4233358 0 14.52343
14522 0.4238293 0 14.52443
14523 0.4254685 0 14.52543
14524 0.4270052 0 14.52643
14525 0.4284459 0 14.52743
14526 0.4297965 0 14.52843
14527 0.4310627 0 14.52943
14528 0.4322498 0 14.53043
14529 0.4333627 0 14.53143
14530 0.434406 0 14.53243
14531 0.4353841 0 14.53343
14532 0.4363011 0 14.53443
14533 0.4371608 0 14.53543
14534 0.4379667 0 14.53643
14535 0.4387223 0 14.53743
14536 0.4394306 0 14.53843
14537 0.4400947 0 14.53943
14538 0.4407173 0 14.54043
14539 0.4413009 0 14.54143
14540 0.4418481 0 14.54243
14541 0.4423611 0 14.54343
14542 0.442842 0 14.54443
14543 0.4442962 0 14.54543
14544 0.4456595 0 14.54643
14545 0.4469377 0 14.54743
14546 0.4481359 0 14.54844
14547 0.4492593 0 14.54944
14548 0.4503124 0 14.55044
14549 0.4512997 0 14.55144
14550 0.4522254 0 14.55244
14551 0.4530931 0 14.55344
14552 0.4539067 0 14.55444
14553 0.4546693 0 14.55544
14554 0.4553843 0 14.55644
14555 0.4560547 0 14.55744
14556 0.4566831 0 14.55844
14557 0.4572722 0 14.55944
14558 0.4578246 0 14.56044
14559 0.4583424 0 14.56144
14560 0.4588279 0 14.56244
14561 0.4592829 0 14.56344
14562 0.4597096 0 14.56444
14563 0.4608078 0 14.56544
14564 0.4618373 0 14.56644
14565 0.4628025 0 14.56744
14566 0.4637074 0 14.56844
14567 0.4645557 0 14.56944
14568 0.4653509 0 14.57044
14569 0.4660965 0 14.57144
14570 0.4667955 0 14.57244
14571 0.4674508 0 14.57345
14572 0.4680651 0 14.57445
14573 0.4686411 0 14.57545
14574 0.4691811 0 14.57645
14575 0.4696873 0 14.57745
14576 0.4701618 0 14.57845
14577 0.4706067 0 14.57945
14578 0.4710238 0 14.58045
14579 0.4714149 0 14.58145
14580 0.4717814 0 14.58245
14581 0.4721251 0 14.58345
14582 0.4724473 0 14.58445
14583 0.4731113 0 14.58545
14584 0.4737338 0 14.58645
14585 0.4743174 0 14.58745
14586 0.4748646 0 14.58845
14587 0.4753775 0 14.58945
14588 0.4758584 0 14.59045
14589 0.4763092 0 14.59145
14590 0.4767319 0 14.59245
14591 0.4771281 0 14.59345
14592 0.4774996 0 14.59445
14593 0.4778478 0 14.59545
14594 0.4781743 0 14.59645
14595 0.4784804 0 14.59746
14596 0.4787673 0 14.59846
14597 0.4790363 0 14.59946
14598 0.4792885 0 14.60046
14599 0.479525 0 14.60146
14600 0.4797466 0 14.60246
14601 0.4799545 0 14.60346
14602 0.4801493 0 14.60446
14603 0.4807512 0 14.60546
14604 0.4813155 0 14.60646
14605 0.4818446 0 14.60746
14606 0.4823406 0 14.60846
14607 0.4828056 0 14.60946
14608 0.4832415 0 14.61046
14609 0.4836501 0 14.61146
14610 0.4840333 0 14.61246
14611 0.4843925 0 14.61346
14612 0.4847293 0 14.61446
14613 0.4850449 0 14.61546
14614 0.4853409 0 14.61646
14615 0.4856184 0 14.61746
14616 0.4858785 0 14.61846
14617 0.4861224 0 14.61946
14618 0.486351 0 14.62046
14619 0.4865653 0 14.62146
14620 0.4867663 0 14.62247
14621 0.4869547 0 14.62347
14622 0.4871312 0 14.62447
14623 0.4878514 0 14.62547
14624 0.4885265 0 14.62647
14625 0.4891595 0 14.62747
14626 0.4897528 0 14.62847
14627 0.4903091 0 14.62947
14628 0.4908307 0 14.63047
14629 0.4913196 0 14.63147
14630 0.491778 0 14.63247
14631 0.4922077 0 14.63347
14632 0.4926106 0 14.63447
14633 0.4929883 0 14.63547
14634 0.4933424 0 14.63647
14635 0.4936743 0 14.63747
14636 0.4939855 0 14.63847
14637 0.4942773 0 14.63947
14638 0.4945508 0 14.64047
14639 0.4948072 0 14.64147
14640 0.4950476 0 14.64247
14641 0.495273 0 14.64347
14642 0.4954843 0 14.64447
14643 0.4959438 0 14.64547
14644 0.4963745 0 14.64647
14645 0.4967784 0 14.64748
14646 0.497157 0 14.64848
14647 0.497512 0 14.64948
14648 0.4978448 0 14.65048
14649 0.4981567 0 14.65148
14650 0.4984492 0 14.65248
14651 0.4987234 0 14.65348
14652 0.4989805 0 14.65448
14653 0.4992215 0 14.65548
14654 0.4994474 0 14.65648
14655 0.4996592 0 14.65748
14656 0.4998578 0 14.65848
14657 0.5000439 0 14.65948
14658 0.5002185 0 14.66048
14659 0.5003821 0 14.66148
14660 0.5005354 0 14.66248
14661 0.5006793 0 14.66348
14662 0.5008141 0 14.66448
14663 0.5004781 0 14.66548
14664 0.500163 0 14.66648
14665 0.4998676 0 14.66748
14666 0.4995908 0 14.66848
14667 0.4993312 0 14.66948
14668 0.4990879 0 14.67048
14669 0.4988597 0 14.67148
14670 0.4986458 0 14.67249
14671 0.4984453 0 14.67349
14672 0.4982573 0 14.67449
14673 0.4980811 0 14.67549
14674 0.4979159 0 14.67649
14675 0.497761 0 14.67749
14676 0.4976157 0 14.67849
14677 0.4974796 0 14.67949
14678 0.4973519 0 14.68049
14679 0.4972323 0 14.68149
14680 0.4971201 0 14.68249
14681 0.497015 0 14.68349
14682 0.4969164 0 14.68449
14683 0.4955403 0 14.68549
14684 0.4942501 0 14.68649
14685 0.4930406 0 14.68749
14686 0.4919067 0 14.68849
14687 0.4908436 0 14.68949
14688 0.489847 0 14.69049
14689 0.4889127 0 14.69149
14690 0.4880368 0 14.69249
14691 0.4872156 0 14.69349
14692 0.4864457 0 14.69449
14693 0.485724 0 14.69549
14694 0.4850474 0 14.6965
14695 0.484413 0 14.6975
14696 0.4838183 0 14.6985
14697 0.4832608 0 14.6995
14698 0.4827381 0 14.7005
14699 0.4822481 0 14.7015
14700 0.4817887 0 14.7025
14701 0.4813581 0 14.7035
14702 0.4809543 0 14.7045
14703 0.4785313 0 14.7055
14704 0.4762597 0 14.7065
14705 0.4741301 0 14.7075
14706 0.4721336 0 14.7085
14707 0.4702618 0 14.7095
14708 0.4685071 0 14.7105
14709 0.4668621 0 14.7115
14710 0.4653198 0 14.7125
14711 0.4638739 0 14.7135
14712 0.4625185 0 14.7145
14713 0.4612477 0 14.7155
14714 0.4600563 0 14.7165
14715 0.4589394 0 14.7175
14716 0.4578923 0 14.7185
14717 0.4569107 0 14.7195
14718 0.4559904 0 14.7205
14719 0.4551276 0 14.72151
14720 0.4543188 0 14.72251
14721 0.4535605 0 14.72351
14722 0.4528496 0 14.72451
14723 0.4497212 0 14.72551
14724 0.4467883 0 14.72651
14725 0.4440387 0 14.72751
14726 0.441461 0 14.72851
14727 0.4390444 0 14.72951
14728 0.4367788 0 14.73051
14729 0.4346548 0 14.73151
14730 0.4326636 0 14.73251
14731 0.4307968 0 14.73351
14732 0.4290467 0 14.73451
14733 0.427406 0 14.73551
14734 0.4258678 0 14.73651
14735 0.4244257 0 14.73751
14736 0.4230738 0 14.73851
14737 0.4218064 0 14.73951
14738 0.4206182 0 14.74051
14739 0.4195043 0 14.74151
14740 0.4184599 0 14.74251
14741 0.4174809 0 14.74351
14742 0.416563 0 14.74451
14743 0.4138592 0 14.74551
14744 0.4113244 0 14.74652
14745 0.4089481 0 14.74752
14746 0.4067202 0 14.74852
14747 0.4046316 0 14.74952
14748 0.4026735 0 14.75052
14749 0.4008378 0 14.75152
14750 0.3991169 0 14.75252
14751 0.3975035 0 14.75352
14752 0.395991 0 14.75452
14753 0.3945729 0 14.75552
14754 0.3932435 0 14.75652
14755 0.3919972 0 14.75752
14756 0.3908288 0 14.75852
14757 0.3897334 0 14.75952
14758 0.3887065 0 14.76052
14759 0.3877437 0 14.76152
14760 0.3868411 0 14.76252
14761 0.385995 0 14.76352
14762 0.3852017 0 14.76452
14763 0.3845344 0 14.76552
14764 0.3839089 0 14.76652
14765 0.3833224 0 14.76752
14766 0.3827726 0 14.76852
14767 0.3822571 0 14.76952
14768 0.3817739 0 14.77052
14769 0.3813209 0 14.77153
14770 0.3808962 0 14.77253
14771 0.380498 0 14.77353
14772 0.3801247 0 14.77453
14773 0.3797747 0 14.77553
14774 0.3794467 0 14.77653
14775 0.3791391 0 14.77753
14776 0.3788508 0 14.77853
14777 0.3785804 0 14.77953
14778 0.378327 0 14.78053
14779 0.3780894 0 14.78153
14780 0.3778666 0 14.78253
14781 0.3776578 0 14.78353
14782 0.377462 0 14.78453
14783 0.3784155 0 14.78553
14784 0.3793094 0 14.78653
14785 0.3801475 0 14.78753
14786 0.3809332 0 14.78853
14787 0.3816697 0 14.78953
14788 0.3823603 0 14.79053
14789 0.3830076 0 14.79153
14790 0.3836146 0 14.79253
14791 0.3841835 0 14.79353
14792 0.3847169 0 14.79453
14793 0.385217 0 14.79554
14794 0.3856859 0 14.79654
14795 0.3861254 0 14.79754
14796 0.3865374 0 14.79854
14797 0.3869237 0 14.79954
14798 0.3872859 0 14.80054
14799 0.3876254 0 14.80154
14800 0.3879437 0 14.80254
14801 0.3882421 0 14.80354
14802 0.3885219 0 14.80454
14803 0.3901045 0 14.80554
14804 0.3915883 0 14.80654
14805 0.3929794 0 14.80754
14806 0.3942834 0 14.80854
14807 0.395506 0 14.80954
14808 0.3966522 0 14.81054
14809 0.3977267 0 14.81154
14810 0.3987341 0 14.81254
14811 0.3996785 0 14.81354
14812 0.4005639 0 14.81454
14813 0.4013939 0 14.81554
14814 0.4021722 0 14.81654
14815 0.4029017 0 14.81754
14816 0.4035856 0 14.81854
14817 0.4042268 0 14.81954
14818 0.404828 0 14.82055
14819 0.4053915 0 14.82155
14820 0.4059198 0 14.82255
14821 0.4064152 0 14.82355
14822 0.4068795 0 14.82455
14823 0.4085607 0 14.82555
14824 0.4101368 0 14.82655
14825 0.4116144 0 14.82755
14826 0.4129996 0 14.82855
14827 0.4142982 0 14.82955
14828 0.4155157 0 14.83055
14829 0.4166571 0 14.83155
14830 0.4177272 0 14.83255
14831 0.4187304 0 14.83355
14832 0.4196709 0 14.83455
14833 0.4205526 0 14.83555
14834 0.4213791 0 14.83655
14835 0.4221541 0 14.83755
