"tvelx-rfile"
"Time Step" "tvelx etc.."
("Time Step" "tvelx(t1)" "tvelx(t2)" "flow-time")
14537 -1.280569e-08 0 14.53943
14538 -1.303852e-08 0 14.54043
14539 -1.257285e-08 0 14.54143
14540 -1.257285e-08 0 14.54243
14541 -1.280569e-08 0 14.54343
14542 -1.303852e-08 0 14.54443
14543 -1.327135e-08 0 14.54543
14544 -1.303852e-08 0 14.54643
14545 -1.257285e-08 0 14.54743
14546 -1.327135e-08 0 14.54844
14547 -1.257285e-08 0 14.54944
14548 -1.350418e-08 0 14.55044
14549 -1.350418e-08 0 14.55144
14550 -1.257285e-08 0 14.55244
14551 -1.303852e-08 0 14.55344
14552 -1.303852e-08 0 14.55444
14553 -1.303852e-08 0 14.55544
14554 -1.303852e-08 0 14.55644
14555 -1.350418e-08 0 14.55744
14556 -1.327135e-08 0 14.55844
14557 -1.350418e-08 0 14.55944
14558 -1.280569e-08 0 14.56044
14559 -1.373701e-08 0 14.56144
14560 -1.303852e-08 0 14.56244
14561 -1.373701e-08 0 14.56344
14562 -1.303852e-08 0 14.56444
14563 -1.303852e-08 0 14.56544
14564 -1.350418e-08 0 14.56644
14565 -1.350418e-08 0 14.56744
14566 -1.280569e-08 0 14.56844
14567 -1.327135e-08 0 14.56944
14568 -1.350418e-08 0 14.57044
14569 -1.373701e-08 0 14.57144
14570 -1.350418e-08 0 14.57244
14571 -1.396984e-08 0 14.57345
14572 -1.373701e-08 0 14.57445
14573 -1.327135e-08 0 14.57545
14574 -1.350418e-08 0 14.57645
14575 -1.303852e-08 0 14.57745
14576 -1.373701e-08 0 14.57845
14577 -1.303852e-08 0 14.57945
14578 -1.327135e-08 0 14.58045
14579 -1.327135e-08 0 14.58145
14580 -1.327135e-08 0 14.58245
14581 -1.373701e-08 0 14.58345
14582 -1.373701e-08 0 14.58445
14583 -1.373701e-08 0 14.58545
14584 -1.373701e-08 0 14.58645
14585 -1.373701e-08 0 14.58745
14586 -1.280569e-08 0 14.58845
14587 -1.373701e-08 0 14.58945
14588 -1.373701e-08 0 14.59045
14589 -1.396984e-08 0 14.59145
14590 -1.420267e-08 0 14.59245
14591 -1.350418e-08 0 14.59345
14592 -1.373701e-08 0 14.59445
14593 -1.373701e-08 0 14.59545
14594 -1.373701e-08 0 14.59645
14595 -1.373701e-08 0 14.59746
14596 -1.327135e-08 0 14.59846
14597 -1.396984e-08 0 14.59946
14598 -1.44355e-08 0 14.60046
14599 -1.373701e-08 0 14.60146
14600 -1.327135e-08 0 14.60246
14601 -1.396984e-08 0 14.60346
14602 -1.396984e-08 0 14.60446
14603 -1.420267e-08 0 14.60546
14604 -1.373701e-08 0 14.60646
14605 -1.373701e-08 0 14.60746
14606 -1.396984e-08 0 14.60846
14607 -1.420267e-08 0 14.60946
14608 -1.373701e-08 0 14.61046
14609 -1.44355e-08 0 14.61146
14610 -1.373701e-08 0 14.61246
14611 -1.373701e-08 0 14.61346
14612 -1.373701e-08 0 14.61446
14613 -1.396984e-08 0 14.61546
14614 -1.396984e-08 0 14.61646
14615 -1.373701e-08 0 14.61746
14616 -1.373701e-08 0 14.61846
14617 -1.396984e-08 0 14.61946
14618 -1.373701e-08 0 14.62046
14619 -1.350418e-08 0 14.62146
14620 -1.44355e-08 0 14.62247
14621 -1.396984e-08 0 14.62347
14622 -1.396984e-08 0 14.62447
14623 -1.420267e-08 0 14.62547
14624 -1.466833e-08 0 14.62647
14625 -1.44355e-08 0 14.62747
14626 -1.396984e-08 0 14.62847
14627 -1.44355e-08 0 14.62947
14628 -1.373701e-08 0 14.63047
14629 -1.44355e-08 0 14.63147
14630 -1.373701e-08 0 14.63247
14631 -1.466833e-08 0 14.63347
14632 -1.44355e-08 0 14.63447
14633 -1.466833e-08 0 14.63547
14634 -1.396984e-08 0 14.63647
14635 -1.373701e-08 0 14.63747
14636 -1.44355e-08 0 14.63847
14637 -1.420267e-08 0 14.63947
14638 -1.513399e-08 0 14.64047
14639 -1.396984e-08 0 14.64147
14640 -1.466833e-08 0 14.64247
14641 -1.466833e-08 0 14.64347
14642 -1.466833e-08 0 14.64447
14643 -1.420267e-08 0 14.64547
14644 -1.490116e-08 0 14.64647
14645 -1.44355e-08 0 14.64748
14646 -1.44355e-08 0 14.64848
14647 -1.466833e-08 0 14.64948
14648 -1.466833e-08 0 14.65048
14649 -1.373701e-08 0 14.65148
14650 -1.490116e-08 0 14.65248
14651 -1.396984e-08 0 14.65348
14652 -1.420267e-08 0 14.65448
14653 -1.44355e-08 0 14.65548
14654 -1.396984e-08 0 14.65648
14655 -1.420267e-08 0 14.65748
14656 -1.396984e-08 0 14.65848
14657 -1.420267e-08 0 14.65948
14658 -1.466833e-08 0 14.66048
14659 -1.466833e-08 0 14.66148
14660 -1.420267e-08 0 14.66248
14661 -1.44355e-08 0 14.66348
14662 -1.44355e-08 0 14.66448
14663 -1.420267e-08 0 14.66548
14664 -1.396984e-08 0 14.66648
14665 -1.396984e-08 0 14.66748
14666 -1.420267e-08 0 14.66848
14667 -1.44355e-08 0 14.66948
14668 -1.44355e-08 0 14.67048
14669 -1.513399e-08 0 14.67148
14670 -1.420267e-08 0 14.67249
14671 -1.44355e-08 0 14.67349
14672 -1.466833e-08 0 14.67449
14673 -1.420267e-08 0 14.67549
14674 -1.396984e-08 0 14.67649
14675 -1.44355e-08 0 14.67749
14676 -1.373701e-08 0 14.67849
14677 -1.420267e-08 0 14.67949
14678 -1.396984e-08 0 14.68049
14679 -1.396984e-08 0 14.68149
14680 -1.466833e-08 0 14.68249
14681 -1.466833e-08 0 14.68349
14682 -1.490116e-08 0 14.68449
14683 -1.44355e-08 0 14.68549
14684 -1.350418e-08 0 14.68649
14685 -1.466833e-08 0 14.68749
14686 -1.44355e-08 0 14.68849
14687 -1.420267e-08 0 14.68949
14688 -1.44355e-08 0 14.69049
14689 -1.350418e-08 0 14.69149
14690 -1.466833e-08 0 14.69249
14691 -1.420267e-08 0 14.69349
14692 -1.420267e-08 0 14.69449
14693 -1.396984e-08 0 14.69549
14694 -1.44355e-08 0 14.6965
14695 -1.373701e-08 0 14.6975
14696 -1.44355e-08 0 14.6985
14697 -1.373701e-08 0 14.6995
14698 -1.420267e-08 0 14.7005
14699 -1.396984e-08 0 14.7015
14700 -1.396984e-08 0 14.7025
14701 -1.373701e-08 0 14.7035
14702 -1.420267e-08 0 14.7045
14703 -1.350418e-08 0 14.7055
14704 -1.373701e-08 0 14.7065
14705 -1.373701e-08 0 14.7075
14706 -1.396984e-08 0 14.7085
14707 -1.350418e-08 0 14.7095
14708 -1.350418e-08 0 14.7105
14709 -1.350418e-08 0 14.7115
14710 -1.350418e-08 0 14.7125
14711 -1.373701e-08 0 14.7135
14712 -1.303852e-08 0 14.7145
14713 -1.327135e-08 0 14.7155
14714 -1.350418e-08 0 14.7165
14715 -1.303852e-08 0 14.7175
14716 -1.350418e-08 0 14.7185
14717 -1.257285e-08 0 14.7195
14718 -1.350418e-08 0 14.7205
14719 -1.280569e-08 0 14.72151
14720 -1.257285e-08 0 14.72251
14721 -1.327135e-08 0 14.72351
14722 -1.303852e-08 0 14.72451
14723 -1.327135e-08 0 14.72551
14724 -1.327135e-08 0 14.72651
14725 -1.280569e-08 0 14.72751
14726 -1.234002e-08 0 14.72851
14727 -1.257285e-08 0 14.72951
14728 -1.257285e-08 0 14.73051
14729 -1.280569e-08 0 14.73151
14730 -1.234002e-08 0 14.73251
14731 -1.210719e-08 0 14.73351
14732 -1.210719e-08 0 14.73451
14733 -1.257285e-08 0 14.73551
14734 -1.210719e-08 0 14.73651
14735 -1.210719e-08 0 14.73751
14736 -1.187436e-08 0 14.73851
14737 -1.164153e-08 0 14.73951
14738 -1.210719e-08 0 14.74051
14739 -1.210719e-08 0 14.74151
14740 -1.257285e-08 0 14.74251
14741 -1.187436e-08 0 14.74351
14742 -1.234002e-08 0 14.74451
14743 -1.187436e-08 0 14.74551
14744 -1.164153e-08 0 14.74652
14745 -1.14087e-08 0 14.74752
14746 -1.164153e-08 0 14.74852
14747 -1.14087e-08 0 14.74952
14748 -1.164153e-08 0 14.75052
14749 -1.164153e-08 0 14.75152
14750 -1.117587e-08 0 14.75252
14751 -1.14087e-08 0 14.75352
14752 -1.117587e-08 0 14.75452
14753 -1.164153e-08 0 14.75552
14754 -1.117587e-08 0 14.75652
14755 -1.117587e-08 0 14.75752
14756 -1.117587e-08 0 14.75852
14757 -1.117587e-08 0 14.75952
14758 -1.117587e-08 0 14.76052
14759 -1.094304e-08 0 14.76152
14760 -1.094304e-08 0 14.76252
14761 -1.071021e-08 0 14.76352
14762 -1.094304e-08 0 14.76452
14763 -1.094304e-08 0 14.76552
14764 -1.071021e-08 0 14.76652
14765 -1.117587e-08 0 14.76752
14766 -1.094304e-08 0 14.76852
14767 -1.117587e-08 0 14.76952
14768 -1.071021e-08 0 14.77052
14769 -1.071021e-08 0 14.77153
14770 -1.117587e-08 0 14.77253
14771 -1.094304e-08 0 14.77353
14772 -1.094304e-08 0 14.77453
14773 -1.047738e-08 0 14.77553
14774 -1.094304e-08 0 14.77653
14775 -1.094304e-08 0 14.77753
14776 -1.094304e-08 0 14.77853
14777 -1.094304e-08 0 14.77953
14778 -1.117587e-08 0 14.78053
14779 -1.094304e-08 0 14.78153
14780 -1.047738e-08 0 14.78253
14781 -1.094304e-08 0 14.78353
14782 -1.094304e-08 0 14.78453
14783 -1.071021e-08 0 14.78553
14784 -1.117587e-08 0 14.78653
14785 -1.094304e-08 0 14.78753
14786 -1.094304e-08 0 14.78853
14787 -1.094304e-08 0 14.78953
14788 -1.071021e-08 0 14.79053
14789 -1.14087e-08 0 14.79153
14790 -1.117587e-08 0 14.79253
14791 -1.117587e-08 0 14.79353
14792 -1.094304e-08 0 14.79453
14793 -1.071021e-08 0 14.79554
14794 -1.071021e-08 0 14.79654
14795 -1.094304e-08 0 14.79754
14796 -1.094304e-08 0 14.79854
14797 -1.117587e-08 0 14.79954
14798 -1.117587e-08 0 14.80054
14799 -1.117587e-08 0 14.80154
14800 -1.117587e-08 0 14.80254
14801 -1.094304e-08 0 14.80354
14802 -1.117587e-08 0 14.80454
14803 -1.094304e-08 0 14.80554
14804 -1.117587e-08 0 14.80654
14805 -1.14087e-08 0 14.80754
14806 -1.164153e-08 0 14.80854
14807 -1.117587e-08 0 14.80954
14808 -1.14087e-08 0 14.81054
14809 -1.14087e-08 0 14.81154
14810 -1.14087e-08 0 14.81254
14811 -1.14087e-08 0 14.81354
14812 -1.164153e-08 0 14.81454
14813 -1.164153e-08 0 14.81554
14814 -1.14087e-08 0 14.81654
14815 -1.094304e-08 0 14.81754
14816 -1.117587e-08 0 14.81854
14817 -1.187436e-08 0 14.81954
14818 -1.164153e-08 0 14.82055
14819 -1.14087e-08 0 14.82155
14820 -1.187436e-08 0 14.82255
14821 -1.164153e-08 0 14.82355
14822 -1.187436e-08 0 14.82455
14823 -1.14087e-08 0 14.82555
14824 -1.187436e-08 0 14.82655
14825 -1.187436e-08 0 14.82755
14826 -1.187436e-08 0 14.82855
14827 -1.234002e-08 0 14.82955
14828 -1.164153e-08 0 14.83055
14829 -1.187436e-08 0 14.83155
14830 -1.164153e-08 0 14.83255
14831 -1.234002e-08 0 14.83355
14832 -1.234002e-08 0 14.83455
14833 -1.234002e-08 0 14.83555
14834 -1.210719e-08 0 14.83655
14835 -1.210719e-08 0 14.83755
14836 -1.257285e-08 0 14.83855
14837 -1.257285e-08 0 14.83955
14838 -1.257285e-08 0 14.84055
14839 -1.210719e-08 0 14.84155
14840 -1.234002e-08 0 14.84255
14841 -1.210719e-08 0 14.84355
14842 -1.257285e-08 0 14.84455
14843 -1.257285e-08 0 14.84556
14844 -1.210719e-08 0 14.84656
14845 -1.210719e-08 0 14.84756
14846 -1.210719e-08 0 14.84856
14847 -1.280569e-08 0 14.84956
14848 -1.280569e-08 0 14.85056
14849 -1.234002e-08 0 14.85156
14850 -1.234002e-08 0 14.85256
14851 -1.234002e-08 0 14.85356
14852 -1.187436e-08 0 14.85456
14853 -1.234002e-08 0 14.85556
14854 -1.303852e-08 0 14.85656
14855 -1.303852e-08 0 14.85756
14856 -1.210719e-08 0 14.85856
14857 -1.303852e-08 0 14.85956
14858 -1.280569e-08 0 14.86056
14859 -1.280569e-08 0 14.86156
14860 -1.327135e-08 0 14.86256
14861 -1.257285e-08 0 14.86356
14862 -1.280569e-08 0 14.86456
14863 -1.303852e-08 0 14.86556
14864 -1.234002e-08 0 14.86656
14865 -1.303852e-08 0 14.86756
14866 -1.280569e-08 0 14.86856
14867 -1.327135e-08 0 14.86957
14868 -1.350418e-08 0 14.87057
14869 -1.280569e-08 0 14.87157
14870 -1.303852e-08 0 14.87257
14871 -1.303852e-08 0 14.87357
14872 -1.350418e-08 0 14.87457
14873 -1.303852e-08 0 14.87557
14874 -1.303852e-08 0 14.87657
14875 -1.303852e-08 0 14.87757
14876 -1.327135e-08 0 14.87857
14877 -1.280569e-08 0 14.87957
14878 -1.327135e-08 0 14.88057
14879 -1.303852e-08 0 14.88157
14880 -1.327135e-08 0 14.88257
14881 -1.350418e-08 0 14.88357
14882 -1.373701e-08 0 14.88457
14883 -1.373701e-08 0 14.88557
14884 -1.373701e-08 0 14.88657
14885 -1.373701e-08 0 14.88757
14886 -1.280569e-08 0 14.88857
14887 -1.327135e-08 0 14.88957
14888 -1.303852e-08 0 14.89057
14889 -1.373701e-08 0 14.89157
14890 -1.303852e-08 0 14.89257
14891 -1.350418e-08 0 14.89357
14892 -1.303852e-08 0 14.89458
14893 -1.396984e-08 0 14.89558
14894 -1.327135e-08 0 14.89658
14895 -1.350418e-08 0 14.89758
14896 -1.373701e-08 0 14.89858
14897 -1.396984e-08 0 14.89958
14898 -1.373701e-08 0 14.90058
14899 -1.396984e-08 0 14.90158
14900 -1.303852e-08 0 14.90258
14901 -1.350418e-08 0 14.90358
14902 -1.327135e-08 0 14.90458
14903 -1.327135e-08 0 14.90558
14904 -1.350418e-08 0 14.90658
14905 -1.327135e-08 0 14.90758
14906 -1.327135e-08 0 14.90858
14907 -1.350418e-08 0 14.90958
14908 -1.396984e-08 0 14.91058
14909 -1.350418e-08 0 14.91158
14910 -1.373701e-08 0 14.91258
14911 -1.350418e-08 0 14.91358
14912 -1.420267e-08 0 14.91458
14913 -1.373701e-08 0 14.91558
14914 -1.327135e-08 0 14.91658
14915 -1.373701e-08 0 14.91758
14916 -1.373701e-08 0 14.91858
14917 -1.373701e-08 0 14.91959
14918 -1.420267e-08 0 14.92059
14919 -1.350418e-08 0 14.92159
14920 -1.373701e-08 0 14.92259
14921 -1.350418e-08 0 14.92359
14922 -1.350418e-08 0 14.92459
14923 -1.373701e-08 0 14.92559
14924 -1.350418e-08 0 14.92659
14925 -1.350418e-08 0 14.92759
14926 -1.350418e-08 0 14.92859
14927 -1.303852e-08 0 14.92959
14928 -1.373701e-08 0 14.93059
14929 -1.350418e-08 0 14.93159
14930 -1.373701e-08 0 14.93259
14931 -1.396984e-08 0 14.93359
14932 -1.44355e-08 0 14.93459
14933 -1.396984e-08 0 14.93559
14934 -1.396984e-08 0 14.93659
14935 -1.420267e-08 0 14.93759
14936 -1.396984e-08 0 14.93859
14937 -1.420267e-08 0 14.93959
14938 -1.373701e-08 0 14.94059
14939 -1.44355e-08 0 14.94159
14940 -1.396984e-08 0 14.94259
14941 -1.350418e-08 0 14.94359
14942 -1.373701e-08 0 14.9446
14943 -1.396984e-08 0 14.9456
14944 -1.350418e-08 0 14.9466
14945 -1.420267e-08 0 14.9476
14946 -1.420267e-08 0 14.9486
14947 -1.44355e-08 0 14.9496
14948 -1.44355e-08 0 14.9506
14949 -1.44355e-08 0 14.9516
14950 -1.373701e-08 0 14.9526
14951 -1.396984e-08 0 14.9536
14952 -1.420267e-08 0 14.9546
14953 -1.44355e-08 0 14.9556
14954 -1.420267e-08 0 14.9566
14955 -1.490116e-08 0 14.9576
14956 -1.350418e-08 0 14.9586
14957 -1.490116e-08 0 14.9596
14958 -1.396984e-08 0 14.9606
14959 -1.420267e-08 0 14.9616
14960 -1.466833e-08 0 14.9626
14961 -1.490116e-08 0 14.9636
14962 -1.466833e-08 0 14.9646
14963 -1.44355e-08 0 14.9656
14964 -1.490116e-08 0 14.9666
14965 -1.513399e-08 0 14.9676
14966 -1.44355e-08 0 14.96861
14967 -1.466833e-08 0 14.96961
14968 -1.396984e-08 0 14.97061
14969 -1.44355e-08 0 14.97161
14970 -1.44355e-08 0 14.97261
14971 -1.420267e-08 0 14.97361
14972 -1.420267e-08 0 14.97461
14973 -1.420267e-08 0 14.97561
14974 -1.44355e-08 0 14.97661
14975 -1.466833e-08 0 14.97761
14976 -1.44355e-08 0 14.97861
14977 -1.466833e-08 0 14.97961
14978 -1.44355e-08 0 14.98061
14979 -1.44355e-08 0 14.98161
14980 -1.44355e-08 0 14.98261
14981 -1.396984e-08 0 14.98361
14982 -1.44355e-08 0 14.98461
14983 -1.420267e-08 0 14.98561
14984 -1.490116e-08 0 14.98661
14985 -1.420267e-08 0 14.98761
14986 -1.44355e-08 0 14.98861
14987 -1.420267e-08 0 14.98961
14988 -1.420267e-08 0 14.99061
14989 -1.466833e-08 0 14.99161
14990 -1.466833e-08 0 14.99261
14991 -1.44355e-08 0 14.99362
14992 -1.420267e-08 0 14.99462
14993 -1.44355e-08 0 14.99562
14994 -1.373701e-08 0 14.99662
14995 -1.466833e-08 0 14.99762
14996 -1.420267e-08 0 14.99862
14997 -1.396984e-08 0 14.99962
14998 -1.44355e-08 0 15.00062
14999 -1.420267e-08 0 15.00162
15000 -1.420267e-08 0 15.00262
15001 -1.396984e-08 0 15.00362
15002 -1.396984e-08 0 15.00462
15003 -1.44355e-08 0 15.00562
15004 -1.373701e-08 0 15.00662
15005 -1.350418e-08 0 15.00762
15006 -1.373701e-08 0 15.00862
15007 -1.396984e-08 0 15.00962
15008 -1.420267e-08 0 15.01062
15009 -1.44355e-08 0 15.01162
15010 -1.373701e-08 0 15.01262
15011 -1.327135e-08 0 15.01362
15012 -1.44355e-08 0 15.01462
15013 -1.396984e-08 0 15.01562
15014 -1.396984e-08 0 15.01662
15015 -1.350418e-08 0 15.01762
15016 -1.350418e-08 0 15.01863
15017 -1.373701e-08 0 15.01963
15018 -1.373701e-08 0 15.02063
15019 -1.373701e-08 0 15.02163
15020 -1.396984e-08 0 15.02263
15021 -1.373701e-08 0 15.02363
15022 -1.396984e-08 0 15.02463
15023 -1.420267e-08 0 15.02563
15024 -1.396984e-08 0 15.02663
15025 -1.373701e-08 0 15.02763
15026 -1.350418e-08 0 15.02863
15027 -1.373701e-08 0 15.02963
15028 -1.327135e-08 0 15.03063
15029 -1.350418e-08 0 15.03163
15030 -1.280569e-08 0 15.03263
15031 -1.327135e-08 0 15.03363
15032 -1.327135e-08 0 15.03463
15033 -1.303852e-08 0 15.03563
15034 -1.257285e-08 0 15.03663
15035 -1.280569e-08 0 15.03763
15036 -1.350418e-08 0 15.03863
15037 -1.327135e-08 0 15.03963
15038 -1.303852e-08 0 15.04063
15039 -1.280569e-08 0 15.04163
15040 -1.350418e-08 0 15.04263
15041 -1.280569e-08 0 15.04364
15042 -1.234002e-08 0 15.04464
15043 -1.327135e-08 0 15.04564
15044 -1.280569e-08 0 15.04664
15045 -1.257285e-08 0 15.04764
15046 -1.257285e-08 0 15.04864
15047 -1.234002e-08 0 15.04964
15048 -1.280569e-08 0 15.05064
15049 -1.187436e-08 0 15.05164
15050 -1.164153e-08 0 15.05264
15051 -1.234002e-08 0 15.05364
15052 -1.257285e-08 0 15.05464
15053 -1.187436e-08 0 15.05564
15054 -1.210719e-08 0 15.05664
15055 -1.210719e-08 0 15.05764
15056 -1.234002e-08 0 15.05864
15057 -1.210719e-08 0 15.05964
15058 -1.210719e-08 0 15.06064
15059 -1.164153e-08 0 15.06164
15060 -1.187436e-08 0 15.06264
15061 -1.210719e-08 0 15.06364
15062 -1.210719e-08 0 15.06464
15063 -1.187436e-08 0 15.06564
15064 -1.164153e-08 0 15.06664
15065 -1.117587e-08 0 15.06765
15066 -1.164153e-08 0 15.06865
15067 -1.14087e-08 0 15.06965
15068 -1.14087e-08 0 15.07065
15069 -1.164153e-08 0 15.07165
15070 -1.164153e-08 0 15.07265
15071 -1.14087e-08 0 15.07365
15072 -1.14087e-08 0 15.07465
15073 -1.117587e-08 0 15.07565
15074 -1.14087e-08 0 15.07665
15075 -1.117587e-08 0 15.07765
15076 -1.117587e-08 0 15.07865
15077 -1.094304e-08 0 15.07965
15078 -1.071021e-08 0 15.08065
15079 -1.071021e-08 0 15.08165
15080 -1.117587e-08 0 15.08265
15081 -1.117587e-08 0 15.08365
15082 -1.094304e-08 0 15.08465
15083 -1.117587e-08 0 15.08565
15084 -1.071021e-08 0 15.08665
15085 -1.117587e-08 0 15.08765
15086 -1.117587e-08 0 15.08865
15087 -1.047738e-08 0 15.08965
15088 -1.14087e-08 0 15.09065
15089 -1.117587e-08 0 15.09165
15090 -1.094304e-08 0 15.09266
15091 -1.071021e-08 0 15.09366
15092 -1.094304e-08 0 15.09466
15093 -1.094304e-08 0 15.09566
15094 -1.094304e-08 0 15.09666
15095 -1.094304e-08 0 15.09766
15096 -1.094304e-08 0 15.09866
15097 -1.094304e-08 0 15.09966
15098 -1.094304e-08 0 15.10066
15099 -1.071021e-08 0 15.10166
15100 -1.094304e-08 0 15.10266
15101 -1.071021e-08 0 15.10366
15102 -1.094304e-08 0 15.10466
15103 -1.094304e-08 0 15.10566
15104 -1.117587e-08 0 15.10666
15105 -1.071021e-08 0 15.10766
15106 -1.071021e-08 0 15.10866
15107 -1.164153e-08 0 15.10966
15108 -1.117587e-08 0 15.11066
15109 -1.117587e-08 0 15.11166
15110 -1.047738e-08 0 15.11266
15111 -1.094304e-08 0 15.11366
15112 -1.094304e-08 0 15.11466
15113 -1.094304e-08 0 15.11566
15114 -1.14087e-08 0 15.11666
15115 -1.117587e-08 0 15.11767
15116 -1.117587e-08 0 15.11867
15117 -1.117587e-08 0 15.11967
15118 -1.14087e-08 0 15.12067
15119 -1.164153e-08 0 15.12167
15120 -1.14087e-08 0 15.12267
15121 -1.094304e-08 0 15.12367
15122 -1.14087e-08 0 15.12467
15123 -1.14087e-08 0 15.12567
15124 -1.164153e-08 0 15.12667
15125 -1.117587e-08 0 15.12767
15126 -1.094304e-08 0 15.12867
15127 -1.14087e-08 0 15.12967
15128 -1.164153e-08 0 15.13067
15129 -1.164153e-08 0 15.13167
15130 -1.117587e-08 0 15.13267
15131 -1.14087e-08 0 15.13367
15132 -1.14087e-08 0 15.13467
15133 -1.187436e-08 0 15.13567
15134 -1.14087e-08 0 15.13667
15135 -1.187436e-08 0 15.13767
15136 -1.14087e-08 0 15.13867
15137 -1.164153e-08 0 15.13967
15138 -1.164153e-08 0 15.14067
15139 -1.14087e-08 0 15.14167
15140 -1.14087e-08 0 15.14268
15141 -1.210719e-08 0 15.14368
15142 -1.210719e-08 0 15.14468
15143 -1.164153e-08 0 15.14568
15144 -1.164153e-08 0 15.14668
15145 -1.164153e-08 0 15.14768
15146 -1.164153e-08 0 15.14868
15147 -1.210719e-08 0 15.14968
15148 -1.187436e-08 0 15.15068
15149 -1.164153e-08 0 15.15168
15150 -1.187436e-08 0 15.15268
15151 -1.210719e-08 0 15.15368
15152 -1.234002e-08 0 15.15468
15153 -1.210719e-08 0 15.15568
15154 -1.234002e-08 0 15.15668
15155 -1.234002e-08 0 15.15768
15156 -1.234002e-08 0 15.15868
15157 -1.234002e-08 0 15.15968
15158 -1.210719e-08 0 15.16068
15159 -1.280569e-08 0 15.16168
15160 -1.234002e-08 0 15.16268
15161 -1.280569e-08 0 15.16368
15162 -1.257285e-08 0 15.16468
15163 -1.234002e-08 0 15.16568
15164 -1.280569e-08 0 15.16669
15165 -1.234002e-08 0 15.16769
15166 -1.257285e-08 0 15.16869
15167 -1.280569e-08 0 15.16969
15168 -1.234002e-08 0 15.17069
15169 -1.280569e-08 0 15.17169
15170 -1.280569e-08 0 15.17269
15171 -1.257285e-08 0 15.17369
15172 -1.257285e-08 0 15.17469
15173 -1.280569e-08 0 15.17569
15174 -1.280569e-08 0 15.17669
15175 -1.257285e-08 0 15.17769
15176 -1.280569e-08 0 15.17869
15177 -1.303852e-08 0 15.17969
15178 -1.280569e-08 0 15.18069
15179 -1.280569e-08 0 15.18169
15180 -1.303852e-08 0 15.18269
15181 -1.303852e-08 0 15.18369
15182 -1.280569e-08 0 15.18469
15183 -1.327135e-08 0 15.18569
15184 -1.303852e-08 0 15.18669
15185 -1.280569e-08 0 15.18769
15186 -1.280569e-08 0 15.18869
15187 -1.303852e-08 0 15.18969
15188 -1.303852e-08 0 15.19069
15189 -1.327135e-08 0 15.1917
15190 -1.327135e-08 0 15.1927
15191 -1.373701e-08 0 15.1937
15192 -1.280569e-08 0 15.1947
15193 -1.303852e-08 0 15.1957
15194 -1.350418e-08 0 15.1967
15195 -1.327135e-08 0 15.1977
15196 -1.373701e-08 0 15.1987
15197 -1.303852e-08 0 15.1997
15198 -1.303852e-08 0 15.2007
15199 -1.327135e-08 0 15.2017
15200 -1.303852e-08 0 15.2027
15201 -1.350418e-08 0 15.2037
15202 -1.350418e-08 0 15.2047
15203 -1.373701e-08 0 15.2057
15204 -1.280569e-08 0 15.2067
15205 -1.327135e-08 0 15.2077
15206 -1.327135e-08 0 15.2087
15207 -1.327135e-08 0 15.2097
15208 -1.396984e-08 0 15.2107
15209 -1.420267e-08 0 15.2117
15210 -1.350418e-08 0 15.2127
15211 -1.303852e-08 0 15.2137
15212 -1.350418e-08 0 15.2147
15213 -1.373701e-08 0 15.2157
15214 -1.373701e-08 0 15.21671
15215 -1.396984e-08 0 15.21771
15216 -1.373701e-08 0 15.21871
15217 -1.44355e-08 0 15.21971
15218 -1.350418e-08 0 15.22071
15219 -1.350418e-08 0 15.22171
15220 -1.350418e-08 0 15.22271
15221 -1.327135e-08 0 15.22371
15222 -1.303852e-08 0 15.22471
15223 -1.373701e-08 0 15.22571
15224 -1.396984e-08 0 15.22671
15225 -1.350418e-08 0 15.22771
15226 -1.327135e-08 0 15.22871
15227 -1.373701e-08 0 15.22971
15228 -1.350418e-08 0 15.23071
15229 -1.373701e-08 0 15.23171
15230 -1.396984e-08 0 15.23271
15231 -1.44355e-08 0 15.23371
15232 -1.350418e-08 0 15.23471
15233 -1.373701e-08 0 15.23571
15234 -1.350418e-08 0 15.23671
15235 -1.373701e-08 0 15.23771
15236 -1.373701e-08 0 15.23871
15237 -1.396984e-08 0 15.23971
15238 -1.350418e-08 0 15.24072
15239 -1.350418e-08 0 15.24172
15240 -1.373701e-08 0 15.24272
15241 -1.373701e-08 0 15.24372
15242 -1.350418e-08 0 15.24472
15243 -1.420267e-08 0 15.24572
15244 -1.350418e-08 0 15.24672
15245 -1.396984e-08 0 15.24772
15246 -1.420267e-08 0 15.24872
15247 -1.396984e-08 0 15.24972
15248 -1.396984e-08 0 15.25072
15249 -1.396984e-08 0 15.25172
15250 -1.373701e-08 0 15.25272
15251 -1.350418e-08 0 15.25372
15252 -1.396984e-08 0 15.25472
15253 -1.396984e-08 0 15.25572
15254 -1.396984e-08 0 15.25672
15255 -1.44355e-08 0 15.25772
15256 -1.373701e-08 0 15.25872
15257 -1.350418e-08 0 15.25972
15258 -1.373701e-08 0 15.26072
15259 -1.327135e-08 0 15.26172
15260 -1.396984e-08 0 15.26272
15261 -1.420267e-08 0 15.26372
15262 -1.396984e-08 0 15.26472
15263 -1.373701e-08 0 15.26573
15264 -1.44355e-08 0 15.26673
15265 -1.466833e-08 0 15.26773
15266 -1.420267e-08 0 15.26873
15267 -1.420267e-08 0 15.26973
15268 -1.373701e-08 0 15.27073
15269 -1.466833e-08 0 15.27173
