"tvelmax-rfile"
"Time Step" "tvelmax etc.."
("Time Step" "tvelmax(t1)" "tvelmax(t2)" "flow-time")
15291 0.7063605 0 15.29374
15292 0.7065887 0 15.29474
15293 0.7068027 0 15.29574
15294 0.7070034 0 15.29674
15295 0.7071914 0 15.29774
15296 0.7073678 0 15.29874
15297 0.7075331 0 15.29974
15298 0.707688 0 15.30074
15299 0.7078333 0 15.30174
15300 0.7079695 0 15.30274
15301 0.7080972 0 15.30374
15302 0.708217 0 15.30474
15303 0.7073973 0 15.30574
15304 0.7066291 0 15.30674
15305 0.7059088 0 15.30774
15306 0.7052335 0 15.30874
15307 0.7046005 0 15.30974
15308 0.704007 0 15.31074
15309 0.7034505 0 15.31174
15310 0.7029289 0 15.31274
15311 0.7024398 0 15.31374
15312 0.7019814 0 15.31474
15313 0.7015516 0 15.31575
15314 0.7011486 0 15.31675
15315 0.7007709 0 15.31775
15316 0.7004166 0 15.31875
15317 0.7000847 0 15.31975
15318 0.6997734 0 15.32075
15319 0.6994816 0 15.32175
15320 0.699208 0 15.32275
15321 0.6989515 0 15.32375
15322 0.6987111 0 15.32475
15323 0.6963345 0 15.32575
15324 0.6941065 0 15.32675
15325 0.6920178 0 15.32775
15326 0.6900596 0 15.32875
15327 0.6882238 0 15.32975
15328 0.6865027 0 15.33075
15329 0.6848891 0 15.33175
15330 0.6833764 0 15.33275
15331 0.6819584 0 15.33375
15332 0.6806289 0 15.33475
15333 0.6793824 0 15.33575
15334 0.678214 0 15.33675
15335 0.6771185 0 15.33775
15336 0.6760914 0 15.33875
15337 0.6751286 0 15.33976
15338 0.674226 0 15.34076
15339 0.6733798 0 15.34176
15340 0.6725864 0 15.34276
15341 0.6718428 0 15.34376
15342 0.6711455 0 15.34476
15343 0.6674109 0 15.34576
15344 0.6639098 0 15.34676
15345 0.6606274 0 15.34776
15346 0.6575502 0 15.34876
15347 0.6546654 0 15.34976
15348 0.6519608 0 15.35076
15349 0.6494253 0 15.35176
15350 0.6470482 0 15.35276
15351 0.6448197 0 15.35376
15352 0.6427305 0 15.35476
15353 0.6407719 0 15.35576
15354 0.6389357 0 15.35676
15355 0.6372142 0 15.35776
15356 0.6356004 0 15.35876
15357 0.6340873 0 15.35976
15358 0.632669 0 15.36076
15359 0.6313392 0 15.36176
15360 0.6300925 0 15.36276
15361 0.6289238 0 15.36376
15362 0.6278281 0 15.36477
15363 0.6233502 0 15.36577
15364 0.6191522 0 15.36677
15365 0.6152166 0 15.36777
15366 0.6115269 0 15.36877
15367 0.6080679 0 15.36977
15368 0.604825 0 15.37077
15369 0.6017848 0 15.37177
15370 0.5989346 0 15.37277
15371 0.5962626 0 15.37377
15372 0.5937576 0 15.37477
15373 0.5914091 0 15.37577
15374 0.5892074 0 15.37677
15375 0.5871434 0 15.37777
15376 0.5852083 0 15.37877
15377 0.5833942 0 15.37977
15378 0.5816934 0 15.38077
15379 0.580099 0 15.38177
15380 0.5786042 0 15.38277
15381 0.5772027 0 15.38377
15382 0.5758889 0 15.38477
15383 0.5726266 0 15.38577
15384 0.569568 0 15.38677
15385 0.5667006 0 15.38777
15386 0.5640125 0 15.38877
15387 0.5614923 0 15.38978
15388 0.5591296 0 15.39078
15389 0.5569147 0 15.39178
15390 0.5548381 0 15.39278
15391 0.5528913 0 15.39378
15392 0.5510663 0 15.39478
15393 0.5493552 0 15.39578
15394 0.5477512 0 15.39678
15395 0.5462474 0 15.39778
15396 0.5448375 0 15.39878
15397 0.5435158 0 15.39978
15398 0.5422767 0 15.40078
15399 0.541115 0 15.40178
15400 0.5400259 0 15.40278
15401 0.5390049 0 15.40378
15402 0.5380477 0 15.40478
15403 0.5378595 0 15.40578
15404 0.5376831 0 15.40678
15405 0.5375177 0 15.40778
15406 0.5373626 0 15.40878
15407 0.5372172 0 15.40978
15408 0.5370808 0 15.41078
15409 0.5369532 0 15.41178
15410 0.5368333 0 15.41278
15411 0.536721 0 15.41378
15412 0.5366157 0 15.41479
15413 0.536517 0 15.41579
15414 0.5364245 0 15.41679
15415 0.5363377 0 15.41779
15416 0.5362564 0 15.41879
15417 0.5361801 0 15.41979
15418 0.5361087 0 15.42079
15419 0.5360416 0 15.42179
15420 0.5359788 0 15.42279
15421 0.5359198 0 15.42379
15422 0.5358647 0 15.42479
15423 0.5375675 0 15.42579
15424 0.5391638 0 15.42679
15425 0.5406604 0 15.42779
15426 0.5420635 0 15.42879
15427 0.5433788 0 15.42979
15428 0.544612 0 15.43079
15429 0.5457681 0 15.43179
15430 0.5468519 0 15.43279
15431 0.547868 0 15.43379
15432 0.5488206 0 15.43479
15433 0.5497137 0 15.43579
15434 0.5505509 0 15.43679
15435 0.5513358 0 15.43779
15436 0.5520716 0 15.4388
15437 0.5527615 0 15.4398
15438 0.5534083 0 15.4408
15439 0.5540146 0 15.4418
15440 0.554583 0 15.4428
15441 0.5551158 0 15.4438
15442 0.5556155 0 15.4448
15443 0.5579483 0 15.4458
15444 0.5601354 0 15.4468
15445 0.5621858 0 15.4478
15446 0.5641081 0 15.4488
15447 0.5659101 0 15.4498
15448 0.5675997 0 15.4508
15449 0.5691835 0 15.4518
15450 0.5706683 0 15.4528
15451 0.5720605 0 15.4538
15452 0.5733656 0 15.4548
15453 0.574589 0 15.4558
15454 0.575736 0 15.4568
15455 0.5768114 0 15.4578
15456 0.5778195 0 15.4588
15457 0.5787647 0 15.4598
15458 0.5796506 0 15.4608
15459 0.5804814 0 15.4618
15460 0.5812601 0 15.4628
15461 0.5819902 0 15.46381
15462 0.5826747 0 15.46481
15463 0.5850459 0 15.46581
15464 0.5872688 0 15.46681
15465 0.5893529 0 15.46781
15466 0.5913067 0 15.46881
15467 0.5931383 0 15.46981
15468 0.5948555 0 15.47081
15469 0.5964653 0 15.47181
15470 0.5979747 0 15.47281
15471 0.5993896 0 15.47381
15472 0.600716 0 15.47481
15473 0.6019596 0 15.47581
15474 0.6031255 0 15.47681
15475 0.6042185 0 15.47781
15476 0.6052431 0 15.47881
15477 0.6062037 0 15.47981
15478 0.6071044 0 15.48081
15479 0.6079487 0 15.48181
15480 0.6087402 0 15.48281
15481 0.6094823 0 15.48381
15482 0.610178 0 15.48481
15483 0.6124255 0 15.48581
15484 0.6145325 0 15.48681
15485 0.6165078 0 15.48781
15486 0.6183597 0 15.48882
15487 0.6200958 0 15.48982
15488 0.6217234 0 15.49082
15489 0.6232493 0 15.49182
15490 0.6246799 0 15.49282
15491 0.626021 0 15.49382
15492 0.6272783 0 15.49482
15493 0.628457 0 15.49582
15494 0.6295621 0 15.49682
15495 0.6305981 0 15.49782
15496 0.6315693 0 15.49882
15497 0.6324798 0 15.49982
15498 0.6333334 0 15.50082
15499 0.6341337 0 15.50182
15500 0.6348839 0 15.50282
15501 0.6355873 0 15.50382
15502 0.6362467 0 15.50482
15503 0.6381246 0 15.50582
15504 0.6398852 0 15.50682
15505 0.6415357 0 15.50782
15506 0.6430831 0 15.50882
15507 0.6445338 0 15.50982
15508 0.6458937 0 15.51082
15509 0.6471687 0 15.51182
15510 0.648364 0 15.51283
15511 0.6494846 0 15.51383
15512 0.6505351 0 15.51483
15513 0.65152 0 15.51583
15514 0.6524433 0 15.51683
15515 0.6533089 0 15.51783
15516 0.6541206 0 15.51883
15517 0.6548813 0 15.51983
15518 0.6555945 0 15.52083
15519 0.6562633 0 15.52183
15520 0.6568902 0 15.52283
15521 0.6574779 0 15.52383
15522 0.6580288 0 15.52483
15523 0.6593553 0 15.52583
15524 0.6605989 0 15.52683
15525 0.6617647 0 15.52783
15526 0.6628577 0 15.52883
15527 0.6638824 0 15.52983
15528 0.664843 0 15.53083
15529 0.6657436 0 15.53183
15530 0.6665879 0 15.53283
15531 0.6673794 0 15.53383
15532 0.6681215 0 15.53483
15533 0.6688172 0 15.53583
15534 0.6694695 0 15.53683
15535 0.6700809 0 15.53784
15536 0.6706541 0 15.53884
15537 0.6711915 0 15.53984
15538 0.6716954 0 15.54084
15539 0.6721677 0 15.54184
15540 0.6726105 0 15.54284
15541 0.6730256 0 15.54384
15542 0.6734148 0 15.54484
15543 0.6741667 0 15.54584
15544 0.6748716 0 15.54684
15545 0.6755325 0 15.54784
15546 0.6761521 0 15.54884
15547 0.6767329 0 15.54984
15548 0.6772774 0 15.55084
15549 0.677788 0 15.55184
15550 0.6782665 0 15.55284
15551 0.6787152 0 15.55384
15552 0.6791359 0 15.55484
15553 0.6795302 0 15.55584
15554 0.6798999 0 15.55684
15555 0.6802465 0 15.55784
15556 0.6805714 0 15.55884
15557 0.6808761 0 15.55984
15558 0.6811616 0 15.56084
15559 0.6814294 0 15.56184
15560 0.6816803 0 15.56285
15561 0.6819157 0 15.56385
15562 0.6821363 0 15.56485
15563 0.6831207 0 15.56585
15564 0.6840436 0 15.56685
15565 0.6849088 0 15.56785
15566 0.6857199 0 15.56885
15567 0.6864803 0 15.56985
15568 0.6871932 0 15.57085
15569 0.6878616 0 15.57185
15570 0.6884881 0 15.57285
15571 0.6890755 0 15.57385
15572 0.6896262 0 15.57485
15573 0.6901425 0 15.57585
15574 0.6906265 0 15.57685
15575 0.6910803 0 15.57785
15576 0.6915057 0 15.57885
15577 0.6919045 0 15.57985
15578 0.6922784 0 15.58085
15579 0.6926289 0 15.58185
15580 0.6929575 0 15.58285
15581 0.6932656 0 15.58385
15582 0.6935544 0 15.58485
15583 0.6945062 0 15.58585
15584 0.6953986 0 15.58685
15585 0.6962352 0 15.58786
15586 0.6970195 0 15.58886
15587 0.6977547 0 15.58986
15588 0.698444 0 15.59086
15589 0.6990902 0 15.59186
15590 0.6996961 0 15.59286
15591 0.700264 0 15.59386
15592 0.7007965 0 15.59486
15593 0.7012957 0 15.59586
15594 0.7017637 0 15.59686
15595 0.7022025 0 15.59786
15596 0.7026138 0 15.59886
15597 0.7029994 0 15.59986
15598 0.7033609 0 15.60086
15599 0.7036999 0 15.60186
15600 0.7040176 0 15.60286
15601 0.7043155 0 15.60386
15602 0.7045947 0 15.60486
15603 0.7048682 0 15.60586
15604 0.7051246 0 15.60686
15605 0.705365 0 15.60786
15606 0.7055904 0 15.60886
15607 0.7058017 0 15.60986
15608 0.7059997 0 15.61086
15609 0.7061855 0 15.61187
15610 0.7063595 0 15.61287
15611 0.7065227 0 15.61387
15612 0.7066756 0 15.61487
15613 0.7068192 0 15.61587
15614 0.7069536 0 15.61687
15615 0.7070797 0 15.61787
15616 0.7071979 0 15.61887
15617 0.7073087 0 15.61987
15618 0.7074126 0 15.62087
15619 0.70751 0 15.62187
15620 0.7076013 0 15.62287
15621 0.7076868 0 15.62387
15622 0.7077671 0 15.62487
15623 0.7067634 0 15.62587
15624 0.7058225 0 15.62687
15625 0.7049403 0 15.62787
15626 0.7041132 0 15.62887
15627 0.703338 0 15.62987
15628 0.702611 0 15.63087
15629 0.7019296 0 15.63187
15630 0.7012908 0 15.63287
15631 0.7006918 0 15.63387
15632 0.7001304 0 15.63487
15633 0.6996039 0 15.63587
15634 0.6991105 0 15.63688
15635 0.6986478 0 15.63788
15636 0.6982141 0 15.63888
15637 0.6978075 0 15.63988
15638 0.6974263 0 15.64088
15639 0.6970689 0 15.64188
15640 0.6967338 0 15.64288
15641 0.6964197 0 15.64388
15642 0.6961252 0 15.64488
15643 0.6935427 0 15.64588
15644 0.6911216 0 15.64688
15645 0.6888518 0 15.64788
15646 0.6867239 0 15.64888
15647 0.684729 0 15.64988
15648 0.6828587 0 15.65088
15649 0.6811054 0 15.65188
15650 0.6794617 0 15.65288
15651 0.6779206 0 15.65388
15652 0.6764759 0 15.65488
15653 0.6751214 0 15.65588
15654 0.6738517 0 15.65688
15655 0.6726613 0 15.65788
15656 0.6715453 0 15.65888
15657 0.670499 0 15.65988
15658 0.6695182 0 15.66088
15659 0.6685985 0 15.66189
15660 0.6677365 0 15.66289
15661 0.6669283 0 15.66389
15662 0.6661706 0 15.66489
15663 0.6622691 0 15.66589
15664 0.6586115 0 15.66689
15665 0.6551825 0 15.66789
15666 0.6519678 0 15.66889
15667 0.6489539 0 15.66989
15668 0.6461285 0 15.67089
15669 0.6434796 0 15.67189
15670 0.6409963 0 15.67289
15671 0.6386682 0 15.67389
15672 0.6364857 0 15.67489
15673 0.6344395 0 15.67589
15674 0.6325212 0 15.67689
15675 0.6307228 0 15.67789
15676 0.6290368 0 15.67889
15677 0.6274562 0 15.67989
15678 0.6259743 0 15.68089
15679 0.6245852 0 15.68189
15680 0.6232827 0 15.68289
15681 0.6220618 0 15.68389
15682 0.6209171 0 15.68489
15683 0.6164792 0 15.68589
15684 0.6123186 0 15.6869
15685 0.608418 0 15.6879
15686 0.6047612 0 15.6889
15687 0.6013331 0 15.6899
15688 0.5981191 0 15.6909
15689 0.5951061 0 15.6919
15690 0.5922813 0 15.6929
15691 0.5896331 0 15.6939
15692 0.5871505 0 15.6949
15693 0.5848229 0 15.6959
15694 0.5826408 0 15.6969
15695 0.5805952 0 15.6979
15696 0.5786773 0 15.6989
15697 0.5768794 0 15.6999
15698 0.5751938 0 15.7009
15699 0.5736136 0 15.7019
15700 0.5721321 0 15.7029
15701 0.5707432 0 15.7039
15702 0.5694411 0 15.7049
15703 0.566564 0 15.7059
15704 0.5638667 0 15.7069
15705 0.5613381 0 15.7079
15706 0.5589674 0 15.7089
15707 0.5567449 0 15.7099
15708 0.5546613 0 15.71091
15709 0.552708 0 15.71191
15710 0.5508767 0 15.71291
15711 0.5491599 0 15.71391
15712 0.5475504 0 15.71491
15713 0.5460415 0 15.71591
15714 0.5446268 0 15.71691
15715 0.5433007 0 15.71791
15716 0.5420573 0 15.71891
15717 0.5408917 0 15.71991
15718 0.539799 0 15.72091
15719 0.5387745 0 15.72191
15720 0.5378141 0 15.72291
15721 0.5369137 0 15.72391
15722 0.5360695 0 15.72491
15723 0.5362158 0 15.72591
15724 0.536353 0 15.72691
15725 0.5364816 0 15.72791
15726 0.5366021 0 15.72891
15727 0.5367151 0 15.72991
15728 0.5368211 0 15.73091
15729 0.5369204 0 15.73191
15730 0.5370136 0 15.73291
15731 0.5371009 0 15.73391
15732 0.5371827 0 15.73491
15733 0.5372595 0 15.73592
15734 0.5373314 0 15.73692
15735 0.5373988 0 15.73792
15736 0.5374621 0 15.73892
15737 0.5375213 0 15.73992
15738 0.5375769 0 15.74092
15739 0.537629 0 15.74192
15740 0.5376778 0 15.74292
15741 0.5377236 0 15.74392
15742 0.5377665 0 15.74492
15743 0.5395907 0 15.74592
15744 0.541301 0 15.74692
15745 0.5429043 0 15.74792
15746 0.5444074 0 15.74892
15747 0.5458166 0 15.74992
15748 0.5471376 0 15.75092
15749 0.5483762 0 15.75192
15750 0.5495374 0 15.75292
15751 0.5506259 0 15.75392
15752 0.5516464 0 15.75492
15753 0.5526031 0 15.75592
15754 0.5535001 0 15.75692
15755 0.554341 0 15.75792
15756 0.5551293 0 15.75892
15757 0.5558683 0 15.75992
15758 0.5565612 0 15.76093
15759 0.5572108 0 15.76193
15760 0.5578198 0 15.76293
15761 0.5583907 0 15.76393
15762 0.5589259 0 15.76493
15763 0.5612862 0 15.76593
15764 0.563499 0 15.76693
15765 0.5655735 0 15.76793
15766 0.5675184 0 15.76893
15767 0.5693417 0 15.76993
15768 0.571051 0 15.77093
15769 0.5726535 0 15.77193
15770 0.5741558 0 15.77293
15771 0.5755643 0 15.77393
15772 0.5768847 0 15.77493
15773 0.5781226 0 15.77593
15774 0.5792832 0 15.77693
15775 0.5803711 0 15.77793
15776 0.5813912 0 15.77893
15777 0.5823474 0 15.77993
15778 0.5832439 0 15.78093
15779 0.5840843 0 15.78193
15780 0.5848722 0 15.78293
15781 0.5856109 0 15.78393
15782 0.5863034 0 15.78493
15783 0.5886686 0 15.78594
15784 0.590886 0 15.78694
15785 0.5929648 0 15.78794
15786 0.5949137 0 15.78894
15787 0.5967407 0 15.78994
15788 0.5984535 0 15.79094
15789 0.6000594 0 15.79194
15790 0.6015649 0 15.79294
15791 0.6029761 0 15.79394
15792 0.6042994 0 15.79494
15793 0.6055398 0 15.79594
15794 0.6067027 0 15.79694
15795 0.607793 0 15.79794
15796 0.6088151 0 15.79894
15797 0.6097733 0 15.79994
15798 0.6106716 0 15.80094
15799 0.6115138 0 15.80194
15800 0.6123034 0 15.80294
15801 0.6130435 0 15.80394
15802 0.6137375 0 15.80494
15803 0.6159528 0 15.80594
15804 0.6180296 0 15.80694
15805 0.6199767 0 15.80794
15806 0.621802 0 15.80894
15807 0.6235132 0 15.80995
15808 0.6251176 0 15.81095
15809 0.6266216 0 15.81195
15810 0.6280316 0 15.81295
15811 0.6293536 0 15.81395
15812 0.6305928 0 15.81495
15813 0.6317546 0 15.81595
15814 0.6328439 0 15.81695
15815 0.6338651 0 15.81795
15816 0.6348223 0 15.81895
15817 0.6357198 0 15.81995
15818 0.6365612 0 15.82095
15819 0.63735 0 15.82195
15820 0.6380895 0 15.82295
15821 0.6387829 0 15.82395
15822 0.6394328 0 15.82495
15823 0.6412429 0 15.82595
15824 0.6429399 0 15.82695
15825 0.6445308 0 15.82795
15826 0.6460223 0 15.82895
15827 0.6474206 0 15.82995
15828 0.6487316 0 15.83095
15829 0.6499605 0 15.83195
15830 0.6511127 0 15.83295
15831 0.6521928 0 15.83395
15832 0.6532055 0 15.83496
15833 0.6541548 0 15.83596
15834 0.6550448 0 15.83696
15835 0.6558791 0 15.83796
15836 0.6566615 0 15.83896
15837 0.6573948 0 15.83996
15838 0.6580823 0 15.84096
15839 0.6587269 0 15.84196
15840 0.6593311 0 15.84296
15841 0.6598976 0 15.84396
15842 0.6604287 0 15.84496
15843 0.6616682 0 15.84596
15844 0.6628302 0 15.84696
15845 0.6639196 0 15.84796
15846 0.664941 0 15.84896
15847 0.6658984 0 15.84996
15848 0.666796 0 15.85096
15849 0.6676376 0 15.85196
15850 0.6684265 0 15.85296
15851 0.6691661 0 15.85396
15852 0.6698595 0 15.85496
15853 0.6705096 0 15.85596
15854 0.6711191 0 15.85696
15855 0.6716905 0 15.85796
15856 0.6722261 0 15.85896
15857 0.6727282 0 15.85997
15858 0.673199 0 15.86097
15859 0.6736403 0 15.86197
15860 0.6740541 0 15.86297
15861 0.6744421 0 15.86397
15862 0.6748057 0 15.86497
15863 0.6755351 0 15.86597
15864 0.6762189 0 15.86697
15865 0.6768598 0 15.86797
15866 0.6774608 0 15.86897
15867 0.6780243 0 15.86997
15868 0.6785524 0 15.87097
15869 0.6790476 0 15.87197
15870 0.6795119 0 15.87297
15871 0.6799471 0 15.87397
15872 0.6803551 0 15.87497
15873 0.6807377 0 15.87597
15874 0.6810963 0 15.87697
15875 0.6814325 0 15.87797
15876 0.6817477 0 15.87897
15877 0.6820431 0 15.87997
15878 0.6823201 0 15.88097
15879 0.6825798 0 15.88197
15880 0.6828233 0 15.88297
15881 0.6830516 0 15.88398
15882 0.6832656 0 15.88498
