"tvely-rfile"
"Time Step" "tvely etc.."
("Time Step" "tvely(t1)" "tvely(t2)" "flow-time")
14367 -0.4922039 0 14.36936
14368 -0.4913195 0 14.37036
14369 -0.4904904 0 14.37136
14370 -0.4897131 0 14.37236
14371 -0.4889844 0 14.37336
14372 -0.4883012 0 14.37436
14373 -0.4876608 0 14.37537
14374 -0.4870603 0 14.37637
14375 -0.4864974 0 14.37737
14376 -0.4859697 0 14.37837
14377 -0.4854749 0 14.37937
14378 -0.4850111 0 14.38037
14379 -0.4845763 0 14.38137
14380 -0.4841686 0 14.38237
14381 -0.4837864 0 14.38337
14382 -0.4834282 0 14.38437
14383 -0.4811261 0 14.38537
14384 -0.4789678 0 14.38637
14385 -0.4769445 0 14.38737
14386 -0.4750476 0 14.38837
14387 -0.4732693 0 14.38937
14388 -0.4716022 0 14.39037
14389 -0.4700392 0 14.39137
14390 -0.4685739 0 14.39237
14391 -0.4672002 0 14.39337
14392 -0.4659124 0 14.39437
14393 -0.464705 0 14.39537
14394 -0.4635731 0 14.39637
14395 -0.462512 0 14.39737
14396 -0.4615172 0 14.39837
14397 -0.4605845 0 14.39937
14398 -0.4597101 0 14.40038
14399 -0.4588904 0 14.40138
14400 -0.4581219 0 14.40238
14401 -0.4574015 0 14.40338
14402 -0.4567261 0 14.40438
14403 -0.4536573 0 14.40538
14404 -0.4507803 0 14.40638
14405 -0.4480831 0 14.40738
14406 -0.4455545 0 14.40838
14407 -0.443184 0 14.40938
14408 -0.4409616 0 14.41038
14409 -0.4388781 0 14.41138
14410 -0.4369248 0 14.41238
14411 -0.4350936 0 14.41338
14412 -0.4333768 0 14.41438
14413 -0.4317674 0 14.41538
14414 -0.4302585 0 14.41638
14415 -0.4288439 0 14.41738
14416 -0.4275178 0 14.41838
14417 -0.4262745 0 14.41938
14418 -0.4251089 0 14.42038
14419 -0.4240162 0 14.42138
14420 -0.4229918 0 14.42238
14421 -0.4220315 0 14.42338
14422 -0.4211311 0 14.42439
14423 -0.4182843 0 14.42539
14424 -0.4156155 0 14.42639
14425 -0.4131135 0 14.42739
14426 -0.4107679 0 14.42839
14427 -0.4085688 0 14.42939
14428 -0.4065073 0 14.43039
14429 -0.4045745 0 14.43139
14430 -0.4027626 0 14.43239
14431 -0.4010638 0 14.43339
14432 -0.3994713 0 14.43439
14433 -0.3979783 0 14.43539
14434 -0.3965786 0 14.43639
14435 -0.3952664 0 14.43739
14436 -0.3940362 0 14.43839
14437 -0.3928829 0 14.43939
14438 -0.3918017 0 14.44039
14439 -0.390788 0 14.44139
14440 -0.3898378 0 14.44239
14441 -0.3889469 0 14.44339
14442 -0.3881117 0 14.44439
14443 -0.3871554 0 14.44539
14444 -0.3862588 0 14.44639
14445 -0.3854184 0 14.44739
14446 -0.3846304 0 14.44839
14447 -0.3838917 0 14.4494
14448 -0.3831992 0 14.4504
14449 -0.3825499 0 14.4514
14450 -0.3819413 0 14.4524
14451 -0.3813707 0 14.4534
14452 -0.3808357 0 14.4544
14453 -0.3803342 0 14.4554
14454 -0.379864 0 14.4564
14455 -0.3794232 0 14.4574
14456 -0.3790099 0 14.4584
14457 -0.3786225 0 14.4594
14458 -0.3782593 0 14.4604
14459 -0.3779188 0 14.4614
14460 -0.3775996 0 14.4624
14461 -0.3773003 0 14.4634
14462 -0.3770197 0 14.4644
14463 -0.3778118 0 14.4654
14464 -0.3785543 0 14.4664
14465 -0.3792504 0 14.4674
14466 -0.379903 0 14.4684
14467 -0.3805148 0 14.4694
14468 -0.3810883 0 14.4704
14469 -0.3816261 0 14.4714
14470 -0.3821302 0 14.4724
14471 -0.3826028 0 14.4734
14472 -0.3830459 0 14.47441
14473 -0.3834613 0 14.47541
14474 -0.3838507 0 14.47641
14475 -0.3842157 0 14.47741
14476 -0.384558 0 14.47841
14477 -0.3848789 0 14.47941
14478 -0.3851797 0 14.48041
14479 -0.3854617 0 14.48141
14480 -0.3857261 0 14.48241
14481 -0.385974 0 14.48341
14482 -0.3862063 0 14.48441
14483 -0.38774 0 14.48541
14484 -0.3891779 0 14.48641
14485 -0.3905258 0 14.48741
14486 -0.3917895 0 14.48841
14487 -0.3929742 0 14.48941
14488 -0.394085 0 14.49041
14489 -0.3951262 0 14.49141
14490 -0.3961024 0 14.49241
14491 -0.3970176 0 14.49341
14492 -0.3978755 0 14.49441
14493 -0.3986799 0 14.49541
14494 -0.399434 0 14.49641
14495 -0.400141 0 14.49741
14496 -0.4008037 0 14.49841
14497 -0.4014251 0 14.49942
14498 -0.4020076 0 14.50042
14499 -0.4025537 0 14.50142
14500 -0.4030657 0 14.50242
14501 -0.4035456 0 14.50342
14502 -0.4039956 0 14.50442
14503 -0.4056765 0 14.50542
14504 -0.4072523 0 14.50642
14505 -0.4087297 0 14.50742
14506 -0.4101146 0 14.50842
14507 -0.4114131 0 14.50942
14508 -0.4126304 0 14.51042
14509 -0.4137716 0 14.51142
14510 -0.4148415 0 14.51242
14511 -0.4158445 0 14.51342
14512 -0.4167848 0 14.51442
14513 -0.4176664 0 14.51542
14514 -0.4184928 0 14.51642
14515 -0.4192676 0 14.51742
14516 -0.419994 0 14.51842
14517 -0.420675 0 14.51942
14518 -0.4213134 0 14.52042
14519 -0.4219119 0 14.52142
14520 -0.422473 0 14.52242
14521 -0.4229991 0 14.52343
14522 -0.4234923 0 14.52443
14523 -0.4251301 0 14.52543
14524 -0.4266656 0 14.52643
14525 -0.4281051 0 14.52743
14526 -0.4294546 0 14.52843
14527 -0.4307198 0 14.52943
14528 -0.431906 0 14.53043
14529 -0.433018 0 14.53143
14530 -0.4340605 0 14.53243
14531 -0.4350378 0 14.53343
14532 -0.435954 0 14.53443
14533 -0.436813 0 14.53543
14534 -0.4376183 0 14.53643
14535 -0.4383733 0 14.53743
14536 -0.4390811 0 14.53843
14537 -0.4397446 0 14.53943
14538 -0.4403667 0 14.54043
14539 -0.4409499 0 14.54143
14540 -0.4414967 0 14.54243
14541 -0.4420092 0 14.54343
14542 -0.4424898 0 14.54443
14543 -0.4439428 0 14.54543
14544 -0.4453051 0 14.54643
14545 -0.4465822 0 14.54743
14546 -0.4477795 0 14.54844
14547 -0.448902 0 14.54944
14548 -0.4499542 0 14.55044
14549 -0.4509408 0 14.55144
14550 -0.4518657 0 14.55244
14551 -0.4527327 0 14.55344
14552 -0.4535456 0 14.55444
14553 -0.4543077 0 14.55544
14554 -0.4550221 0 14.55644
14555 -0.4556919 0 14.55744
14556 -0.4563198 0 14.55844
14557 -0.4569085 0 14.55944
14558 -0.4574604 0 14.56044
14559 -0.4579778 0 14.56144
14560 -0.4584629 0 14.56244
14561 -0.4589176 0 14.56344
14562 -0.459344 0 14.56444
14563 -0.4604413 0 14.56544
14564 -0.46147 0 14.56644
14565 -0.4624344 0 14.56744
14566 -0.4633385 0 14.56844
14567 -0.4641862 0 14.56944
14568 -0.4649808 0 14.57044
14569 -0.4657258 0 14.57144
14570 -0.4664242 0 14.57244
14571 -0.467079 0 14.57345
14572 -0.4676929 0 14.57445
14573 -0.4682684 0 14.57545
14574 -0.4688079 0 14.57645
14575 -0.4693137 0 14.57745
14576 -0.4697878 0 14.57845
14577 -0.4702324 0 14.57945
14578 -0.4706492 0 14.58045
14579 -0.4710399 0 14.58145
14580 -0.4714062 0 14.58245
14581 -0.4717496 0 14.58345
14582 -0.4720715 0 14.58445
14583 -0.472735 0 14.58545
14584 -0.4733571 0 14.58645
14585 -0.4739402 0 14.58745
14586 -0.4744869 0 14.58845
14587 -0.4749994 0 14.58945
14588 -0.4754799 0 14.59045
14589 -0.4759304 0 14.59145
14590 -0.4763527 0 14.59245
14591 -0.4767486 0 14.59345
14592 -0.4771197 0 14.59445
14593 -0.4774677 0 14.59545
14594 -0.477794 0 14.59645
14595 -0.4780998 0 14.59746
14596 -0.4783865 0 14.59846
14597 -0.4786553 0 14.59946
14598 -0.4789073 0 14.60046
14599 -0.4791436 0 14.60146
14600 -0.4793651 0 14.60246
14601 -0.4795727 0 14.60346
14602 -0.4797674 0 14.60446
14603 -0.4803688 0 14.60546
14604 -0.4809327 0 14.60646
14605 -0.4814613 0 14.60746
14606 -0.4819569 0 14.60846
14607 -0.4824215 0 14.60946
14608 -0.4828571 0 14.61046
14609 -0.4832655 0 14.61146
14610 -0.4836483 0 14.61246
14611 -0.4840072 0 14.61346
14612 -0.4843437 0 14.61446
14613 -0.4846591 0 14.61546
14614 -0.4849549 0 14.61646
14615 -0.4852321 0 14.61746
14616 -0.485492 0 14.61846
14617 -0.4857357 0 14.61946
14618 -0.4859642 0 14.62046
14619 -0.4861783 0 14.62146
14620 -0.4863791 0 14.62247
14621 -0.4865673 0 14.62347
14622 -0.4867438 0 14.62447
14623 -0.4874634 0 14.62547
14624 -0.488138 0 14.62647
14625 -0.4887704 0 14.62747
14626 -0.4893633 0 14.62847
14627 -0.4899192 0 14.62947
14628 -0.4904402 0 14.63047
14629 -0.4909288 0 14.63147
14630 -0.4913868 0 14.63247
14631 -0.4918162 0 14.63347
14632 -0.4922188 0 14.63447
14633 -0.4925961 0 14.63547
14634 -0.49295 0 14.63647
14635 -0.4932816 0 14.63747
14636 -0.4935926 0 14.63847
14637 -0.4938841 0 14.63947
14638 -0.4941574 0 14.64047
14639 -0.4944137 0 14.64147
14640 -0.4946539 0 14.64247
14641 -0.494879 0 14.64347
14642 -0.4950902 0 14.64447
14643 -0.4955493 0 14.64547
14644 -0.4959798 0 14.64647
14645 -0.4963833 0 14.64748
14646 -0.4967616 0 14.64848
14647 -0.4971163 0 14.64948
14648 -0.4974488 0 14.65048
14649 -0.4977605 0 14.65148
14650 -0.4980527 0 14.65248
14651 -0.4983267 0 14.65348
14652 -0.4985836 0 14.65448
14653 -0.4988244 0 14.65548
14654 -0.4990501 0 14.65648
14655 -0.4992617 0 14.65748
14656 -0.4994602 0 14.65848
14657 -0.4996462 0 14.65948
14658 -0.4998206 0 14.66048
14659 -0.4999841 0 14.66148
14660 -0.5001373 0 14.66248
14661 -0.500281 0 14.66348
14662 -0.5004157 0 14.66448
14663 -0.50008 0 14.66548
14664 -0.4997652 0 14.66648
14665 -0.4994701 0 14.66748
14666 -0.4991934 0 14.66848
14667 -0.498934 0 14.66948
14668 -0.4986909 0 14.67048
14669 -0.4984629 0 14.67148
14670 -0.4982492 0 14.67249
14671 -0.4980488 0 14.67349
14672 -0.497861 0 14.67449
14673 -0.4976849 0 14.67549
14674 -0.4975198 0 14.67649
14675 -0.497365 0 14.67749
14676 -0.4972199 0 14.67849
14677 -0.4970839 0 14.67949
14678 -0.4969564 0 14.68049
14679 -0.4968368 0 14.68149
14680 -0.4967247 0 14.68249
14681 -0.4966196 0 14.68349
14682 -0.4965211 0 14.68449
14683 -0.4951461 0 14.68549
14684 -0.493857 0 14.68649
14685 -0.4926484 0 14.68749
14686 -0.4915154 0 14.68849
14687 -0.4904532 0 14.68949
14688 -0.4894574 0 14.69049
14689 -0.4885238 0 14.69149
14690 -0.4876486 0 14.69249
14691 -0.4868281 0 14.69349
14692 -0.4860588 0 14.69449
14693 -0.4853376 0 14.69549
14694 -0.4846616 0 14.6965
14695 -0.4840277 0 14.6975
14696 -0.4834335 0 14.6985
14697 -0.4828764 0 14.6995
14698 -0.4823542 0 14.7005
14699 -0.4818645 0 14.7015
14700 -0.4814055 0 14.7025
14701 -0.4809752 0 14.7035
14702 -0.4805717 0 14.7045
14703 -0.4781507 0 14.7055
14704 -0.4758809 0 14.7065
14705 -0.473753 0 14.7075
14706 -0.4717581 0 14.7085
14707 -0.4698878 0 14.7095
14708 -0.4681345 0 14.7105
14709 -0.4664907 0 14.7115
14710 -0.4649497 0 14.7125
14711 -0.463505 0 14.7135
14712 -0.4621506 0 14.7145
14713 -0.4608808 0 14.7155
14714 -0.4596904 0 14.7165
14715 -0.4585744 0 14.7175
14716 -0.4575281 0 14.7185
14717 -0.4565473 0 14.7195
14718 -0.4556277 0 14.7205
14719 -0.4547656 0 14.72151
14720 -0.4539574 0 14.72251
14721 -0.4531997 0 14.72351
14722 -0.4524894 0 14.72451
14723 -0.4493635 0 14.72551
14724 -0.4464329 0 14.72651
14725 -0.4436855 0 14.72751
14726 -0.4411099 0 14.72851
14727 -0.4386952 0 14.72951
14728 -0.4364314 0 14.73051
14729 -0.4343091 0 14.73151
14730 -0.4323195 0 14.73251
14731 -0.4304541 0 14.73351
14732 -0.4287054 0 14.73451
14733 -0.427066 0 14.73551
14734 -0.425529 0 14.73651
14735 -0.4240882 0 14.73751
14736 -0.4227373 0 14.73851
14737 -0.4214709 0 14.73951
14738 -0.4202836 0 14.74051
14739 -0.4191706 0 14.74151
14740 -0.4181271 0 14.74251
14741 -0.4171488 0 14.74351
14742 -0.4162317 0 14.74451
14743 -0.4135301 0 14.74551
14744 -0.4109973 0 14.74652
14745 -0.4086228 0 14.74752
14746 -0.4063967 0 14.74852
14747 -0.4043098 0 14.74952
14748 -0.4023533 0 14.75052
14749 -0.400519 0 14.75152
14750 -0.3987994 0 14.75252
14751 -0.3971873 0 14.75352
14752 -0.395676 0 14.75452
14753 -0.3942591 0 14.75552
14754 -0.3929307 0 14.75652
14755 -0.3916854 0 14.75752
14756 -0.3905179 0 14.75852
14757 -0.3894234 0 14.75952
14758 -0.3883973 0 14.76052
14759 -0.3874353 0 14.76152
14760 -0.3865335 0 14.76252
14761 -0.385688 0 14.76352
14762 -0.3848953 0 14.76452
14763 -0.3842286 0 14.76552
14764 -0.3836035 0 14.76652
14765 -0.3830175 0 14.76752
14766 -0.3824681 0 14.76852
14767 -0.3819531 0 14.76952
14768 -0.3814703 0 14.77052
14769 -0.3810176 0 14.77153
14770 -0.3805932 0 14.77253
14771 -0.3801953 0 14.77353
14772 -0.3798223 0 14.77453
14773 -0.3794727 0 14.77553
14774 -0.3791448 0 14.77653
14775 -0.3788375 0 14.77753
14776 -0.3785494 0 14.77853
14777 -0.3782793 0 14.77953
14778 -0.3780261 0 14.78053
14779 -0.3777886 0 14.78153
14780 -0.3775661 0 14.78253
14781 -0.3773574 0 14.78353
14782 -0.3771618 0 14.78453
14783 -0.3781145 0 14.78553
14784 -0.3790078 0 14.78653
14785 -0.3798451 0 14.78753
14786 -0.3806302 0 14.78853
14787 -0.3813662 0 14.78953
14788 -0.3820561 0 14.79053
14789 -0.382703 0 14.79153
14790 -0.3833095 0 14.79253
14791 -0.383878 0 14.79353
14792 -0.3844109 0 14.79453
14793 -0.3849106 0 14.79554
14794 -0.3853791 0 14.79654
14795 -0.3858183 0 14.79754
14796 -0.38623 0 14.79854
14797 -0.386616 0 14.79954
14798 -0.3869779 0 14.80054
14799 -0.3873171 0 14.80154
14800 -0.3876351 0 14.80254
14801 -0.3879333 0 14.80354
14802 -0.3882128 0 14.80454
14803 -0.3897943 0 14.80554
14804 -0.3912769 0 14.80654
14805 -0.3926668 0 14.80754
14806 -0.3939698 0 14.80854
14807 -0.3951915 0 14.80954
14808 -0.3963367 0 14.81054
14809 -0.3974104 0 14.81154
14810 -0.398417 0 14.81254
14811 -0.3993606 0 14.81354
14812 -0.4002453 0 14.81454
14813 -0.4010747 0 14.81554
14814 -0.4018523 0 14.81654
14815 -0.4025812 0 14.81754
14816 -0.4032646 0 14.81854
14817 -0.4039053 0 14.81954
14818 -0.404506 0 14.82055
14819 -0.4050691 0 14.82155
14820 -0.405597 0 14.82255
14821 -0.4060919 0 14.82355
14822 -0.4065559 0 14.82455
14823 -0.4082357 0 14.82555
14824 -0.4098105 0 14.82655
14825 -0.411287 0 14.82755
14826 -0.4126711 0 14.82855
14827 -0.4139687 0 14.82955
14828 -0.4151852 0 14.83055
14829 -0.4163257 0 14.83155
14830 -0.4173949 0 14.83255
14831 -0.4183973 0 14.83355
14832 -0.419337 0 14.83455
14833 -0.4202181 0 14.83555
14834 -0.421044 0 14.83655
14835 -0.4218183 0 14.83755
14836 -0.4225442 0 14.83855
14837 -0.4232248 0 14.83955
14838 -0.4238628 0 14.84055
14839 -0.4244609 0 14.84155
14840 -0.4250217 0 14.84255
14841 -0.4255475 0 14.84355
14842 -0.4260403 0 14.84455
14843 -0.4276642 0 14.84556
14844 -0.4291866 0 14.84656
14845 -0.4306138 0 14.84756
14846 -0.4319519 0 14.84856
14847 -0.4332063 0 14.84956
14848 -0.4343823 0 14.85056
14849 -0.4354849 0 14.85156
14850 -0.4365185 0 14.85256
14851 -0.4374875 0 14.85356
14852 -0.4383959 0 14.85456
14853 -0.4392476 0 14.85556
14854 -0.440046 0 14.85656
14855 -0.4407946 0 14.85756
14856 -0.4414963 0 14.85856
14857 -0.4421542 0 14.85956
14858 -0.442771 0 14.86056
14859 -0.4433492 0 14.86156
14860 -0.4438913 0 14.86256
14861 -0.4443995 0 14.86356
14862 -0.444876 0 14.86456
14863 -0.44629 0 14.86556
14864 -0.4476156 0 14.86656
14865 -0.4488583 0 14.86756
14866 -0.4500234 0 14.86856
14867 -0.4511157 0 14.86957
14868 -0.4521397 0 14.87057
14869 -0.4530997 0 14.87157
14870 -0.4539997 0 14.87257
14871 -0.4548434 0 14.87357
14872 -0.4556344 0 14.87457
14873 -0.456376 0 14.87557
14874 -0.4570713 0 14.87657
14875 -0.457723 0 14.87757
14876 -0.4583341 0 14.87857
14877 -0.4589069 0 14.87957
14878 -0.459444 0 14.88057
14879 -0.4599475 0 14.88157
14880 -0.4604195 0 14.88257
14881 -0.460862 0 14.88357
14882 -0.4612768 0 14.88457
14883 -0.4623264 0 14.88557
14884 -0.4633104 0 14.88657
14885 -0.4642328 0 14.88757
14886 -0.4650975 0 14.88857
14887 -0.4659083 0 14.88957
14888 -0.4666684 0 14.89057
14889 -0.467381 0 14.89157
14890 -0.468049 0 14.89257
14891 -0.4686753 0 14.89357
14892 -0.4692625 0 14.89458
14893 -0.4698129 0 14.89558
14894 -0.470329 0 14.89658
14895 -0.4708127 0 14.89758
14896 -0.4712663 0 14.89858
14897 -0.4716915 0 14.89958
14898 -0.4720901 0 14.90058
14899 -0.4724638 0 14.90158
14900 -0.4728142 0 14.90258
14901 -0.4731427 0 14.90358
14902 -0.4734506 0 14.90458
14903 -0.4740525 0 14.90558
14904 -0.4746169 0 14.90658
14905 -0.4751459 0 14.90758
14906 -0.4756418 0 14.90858
14907 -0.4761068 0 14.90958
14908 -0.4765427 0 14.91058
14909 -0.4769513 0 14.91158
14910 -0.4773345 0 14.91258
14911 -0.4776936 0 14.91358
14912 -0.4780304 0 14.91458
14913 -0.4783461 0 14.91558
14914 -0.478642 0 14.91658
14915 -0.4789194 0 14.91758
14916 -0.4791796 0 14.91858
14917 -0.4794235 0 14.91959
14918 -0.479652 0 14.92059
14919 -0.4798664 0 14.92159
14920 -0.4800673 0 14.92259
14921 -0.4802557 0 14.92359
14922 -0.4804323 0 14.92459
14923 -0.4810703 0 14.92559
14924 -0.4816685 0 14.92659
14925 -0.4822292 0 14.92759
14926 -0.4827549 0 14.92859
14927 -0.4832478 0 14.92959
14928 -0.4837098 0 14.93059
14929 -0.484143 0 14.93159
14930 -0.4845491 0 14.93259
14931 -0.4849298 0 14.93359
14932 -0.4852867 0 14.93459
14933 -0.4856213 0 14.93559
14934 -0.485935 0 14.93659
14935 -0.4862291 0 14.93759
14936 -0.4865049 0 14.93859
14937 -0.4867633 0 14.93959
14938 -0.4870057 0 14.94059
14939 -0.4872328 0 14.94159
14940 -0.4874458 0 14.94259
14941 -0.4876455 0 14.94359
14942 -0.4878327 0 14.9446
14943 -0.4885486 0 14.9456
14944 -0.4892198 0 14.9466
14945 -0.4898491 0 14.9476
14946 -0.4904391 0 14.9486
14947 -0.4909921 0 14.9496
14948 -0.4915106 0 14.9506
14949 -0.4919967 0 14.9516
14950 -0.4924524 0 14.9526
14951 -0.4928796 0 14.9536
14952 -0.4932801 0 14.9546
14953 -0.4936557 0 14.9556
14954 -0.4940077 0 14.9566
14955 -0.4943377 0 14.9576
14956 -0.4946471 0 14.9586
14957 -0.4949372 0 14.9596
14958 -0.4952091 0 14.9606
14959 -0.495464 0 14.9616
14960 -0.495703 0 14.9626
14961 -0.4959271 0 14.9636
14962 -0.4961371 0 14.9646
14963 -0.4965144 0 14.9656
14964 -0.4968681 0 14.9666
14965 -0.4971996 0 14.9676
14966 -0.4975104 0 14.96861
14967 -0.4978019 0 14.96961
14968 -0.4980751 0 14.97061
14969 -0.4983312 0 14.97161
14970 -0.4985713 0 14.97261
14971 -0.4987964 0 14.97361
14972 -0.4990074 0 14.97461
14973 -0.4992053 0 14.97561
14974 -0.4993908 0 14.97661
14975 -0.4995647 0 14.97761
14976 -0.4997277 0 14.97861
14977 -0.4998805 0 14.97961
14978 -0.5000238 0 14.98061
14979 -0.5001581 0 14.98161
14980 -0.5002841 0 14.98261
14981 -0.5004021 0 14.98361
14982 -0.5005128 0 14.98461
14983 -0.5000567 0 14.98561
14984 -0.4996292 0 14.98661
14985 -0.4992284 0 14.98761
14986 -0.4988527 0 14.98861
14987 -0.4985004 0 14.98961
14988 -0.4981701 0 14.99061
14989 -0.4978605 0 14.99161
14990 -0.4975702 0 14.99261
14991 -0.4972981 0 14.99362
14992 -0.497043 0 14.99462
14993 -0.4968038 0 14.99562
14994 -0.4965796 0 14.99662
14995 -0.4963694 0 14.99762
14996 -0.4961723 0 14.99862
14997 -0.4959875 0 14.99962
14998 -0.4958143 0 15.00062
14999 -0.495652 0 15.00162
15000 -0.4954997 0 15.00262
15001 -0.495357 0 15.00362
15002 -0.4952232 0 15.00462
15003 -0.4936937 0 15.00562
15004 -0.4922597 0 15.00662
15005 -0.4909155 0 15.00762
15006 -0.4896552 0 15.00862
15007 -0.4884737 0 15.00962
15008 -0.487366 0 15.01062
15009 -0.4863275 0 15.01162
15010 -0.485354 0 15.01262
15011 -0.4844413 0 15.01362
15012 -0.4835857 0 15.01462
15013 -0.4827835 0 15.01562
15014 -0.4820314 0 15.01662
15015 -0.4813264 0 15.01762
15016 -0.4806654 0 15.01863
15017 -0.4800458 0 15.01963
15018 -0.4794648 0 15.02063
15019 -0.4789202 0 15.02163
15020 -0.4784096 0 15.02263
15021 -0.477931 0 15.02363
15022 -0.4774822 0 15.02463
15023 -0.4749469 0 15.02563
15024 -0.4725699 0 15.02663
15025 -0.4703416 0 15.02763
15026 -0.4682525 0 15.02863
15027 -0.466294 0 15.02963
15028 -0.4644578 0 15.03063
15029 -0.4627365 0 15.03163
15030 -0.4611227 0 15.03263
15031 -0.4596098 0 15.03363
15032 -0.4581915 0 15.03463
15033 -0.4568617 0 15.03563
15034 -0.4556151 0 15.03663
15035 -0.4544465 0 15.03763
15036 -0.4533508 0 15.03863
15037 -0.4523236 0 15.03963
15038 -0.4513607 0 15.04063
15039 -0.4504579 0 15.04163
15040 -0.4496115 0 15.04263
15041 -0.4488181 0 15.04364
15042 -0.4480742 0 15.04464
15043 -0.4449175 0 15.04564
15044 -0.4419581 0 15.04664
15045 -0.4391837 0 15.04764
15046 -0.4365826 0 15.04864
15047 -0.4341441 0 15.04964
15048 -0.4318581 0 15.05064
15049 -0.4297149 0 15.05164
15050 -0.4277056 0 15.05264
15051 -0.425822 0 15.05364
15052 -0.424056 0 15.05464
15053 -0.4224005 0 15.05564
15054 -0.4208484 0 15.05664
15055 -0.4193933 0 15.05764
15056 -0.4180292 0 15.05864
15057 -0.4167503 0 15.05964
15058 -0.4155513 0 15.06064
15059 -0.4144273 0 15.06164
15060 -0.4133736 0 15.06264
15061 -0.4123856 0 15.06364
15062 -0.4114595 0 15.06464
15063 -0.408943 0 15.06564
15064 -0.4065837 0 15.06664
15065 -0.4043719 0 15.06765
15066 -0.4022984 0 15.06865
15067 -0.4003544 0 15.06965
15068 -0.398532 0 15.07065
15069 -0.3968234 0 15.07165
15070 -0.3952217 0 15.07265
15071 -0.3937201 0 15.07365
15072 -0.3923122 0 15.07465
15073 -0.3909924 0 15.07565
15074 -0.3897551 0 15.07665
15075 -0.3885951 0 15.07765
15076 -0.3875076 0 15.07865
15077 -0.3864881 0 15.07965
15078 -0.3855323 0 15.08065
15079 -0.3846362 0 15.08165
15080 -0.3837962 0 15.08265
15081 -0.3830086 0 15.08365
15082 -0.3822703 0 15.08465
15083 -0.3818761 0 15.08565
15084 -0.3815064 0 15.08665
15085 -0.38116 0 15.08765
15086 -0.3808351 0 15.08865
15087 -0.3805306 0 15.08965
15088 -0.3802451 0 15.09065
15089 -0.3799774 0 15.09165
15090 -0.3797265 0 15.09266
15091 -0.3794913 0 15.09366
15092 -0.3792708 0 15.09466
15093 -0.379064 0 15.09566
15094 -0.3788702 0 15.09666
15095 -0.3786885 0 15.09766
15096 -0.3785181 0 15.09866
15097 -0.3783584 0 15.09966
15098 -0.3782086 0 15.10066
15099 -0.3780682 0 15.10166
15100 -0.3779367 0 15.10266
15101 -0.3778133 0 15.10366
15102 -0.3776976 0 15.10466
15103 -0.3787872 0 15.10566
15104 -0.3798088 0 15.10666
15105 -0.3807665 0 15.10766
15106 -0.3816644 0 15.10866
15107 -0.3825061 0 15.10966
15108 -0.3832952 0 15.11066
15109 -0.384035 0 15.11166
15110 -0.3847286 0 15.11266
15111 -0.3853788 0 15.11366
15112 -0.3859884 0 15.11466
15113 -0.3865598 0 15.11566
15114 -0.3870956 0 15.11666
15115 -0.3875979 0 15.11767
15116 -0.3880688 0 15.11867
15117 -0.3885102 0 15.11967
15118 -0.3889241 0 15.12067
15119 -0.3893121 0 15.12167
15120 -0.3896758 0 15.12267
15121 -0.3900169 0 15.12367
15122 -0.3903365 0 15.12467
15123 -0.3919557 0 15.12567
15124 -0.3934736 0 15.12667
15125 -0.3948966 0 15.12767
15126 -0.3962308 0 15.12867
15127 -0.3974814 0 15.12967
15128 -0.398654 0 15.13067
15129 -0.3997533 0 15.13167
15130 -0.4007838 0 15.13267
15131 -0.40175 0 15.13367
15132 -0.4026558 0 15.13467
15133 -0.403505 0 15.13567
15134 -0.404301 0 15.13667
15135 -0.4050474 0 15.13767
15136 -0.4057471 0 15.13867
15137 -0.406403 0 15.13967
15138 -0.4070179 0 15.14067
15139 -0.4075945 0 15.14167
15140 -0.408135 0 15.14268
15141 -0.4086417 0 15.14368
15142 -0.4091167 0 15.14468
15143 -0.4107947 0 15.14568
15144 -0.4123679 0 15.14668
15145 -0.4138428 0 15.14768
15146 -0.4152254 0 15.14868
15147 -0.4165217 0 15.14968
15148 -0.4177369 0 15.15068
15149 -0.4188762 0 15.15168
15150 -0.4199442 0 15.15268
15151 -0.4209455 0 15.15368
15152 -0.4218843 0 15.15468
15153 -0.4227643 0 15.15568
15154 -0.4235894 0 15.15668
15155 -0.4243629 0 15.15768
15156 -0.425088 0 15.15868
15157 -0.4257679 0 15.15968
15158 -0.4264052 0 15.16068
15159 -0.4270027 0 15.16168
15160 -0.4275629 0 15.16268
15161 -0.428088 0 15.16368
15162 -0.4285803 0 15.16468
15163 -0.4301878 0 15.16568
15164 -0.4316947 0 15.16669
15165 -0.4331074 0 15.16769
15166 -0.4344319 0 15.16869
15167 -0.4356736 0 15.16969
15168 -0.4368376 0 15.17069
15169 -0.437929 0 15.17169
15170 -0.4389521 0 15.17269
15171 -0.4399112 0 15.17369
15172 -0.4408104 0 15.17469
15173 -0.4416535 0 15.17569
15174 -0.4424438 0 15.17669
15175 -0.4431847 0 15.17769
15176 -0.4438794 0 15.17869
15177 -0.4445306 0 15.17969
15178 -0.4451411 0 15.18069
15179 -0.4457134 0 15.18169
15180 -0.44625 0 15.18269
15181 -0.4467531 0 15.18369
15182 -0.4472246 0 15.18469
15183 -0.4485964 0 15.18569
15184 -0.4498824 0 15.18669
15185 -0.4510881 0 15.18769
15186 -0.4522184 0 15.18869
15187 -0.453278 0 15.18969
15188 -0.4542714 0 15.19069
15189 -0.4552027 0 15.1917
15190 -0.4560758 0 15.1927
15191 -0.4568944 0 15.1937
